Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2021-08-24,1821: Δ=1,0: Δ=0
2021-08-23,1820: Δ=20,0: Δ=0
2021-08-22,1800: Δ=0,0: Δ=0
2021-08-21,1800: Δ=0,0: Δ=0
2021-08-20,1800: Δ=10,0: Δ=0
2021-08-19,1790: Δ=15,0: Δ=0
2021-08-18,1775: Δ=15,0: Δ=0
2021-08-17,1760: Δ=6,0: Δ=0
2021-08-16,1754: Δ=36,0: Δ=0
2021-08-15,1718: Δ=0,0: Δ=0
2021-08-14,1718: Δ=0,0: Δ=0
2021-08-13,1718: Δ=16,0: Δ=0
2021-08-12,1702: Δ=11,0: Δ=0
2021-08-11,1691: Δ=10,0: Δ=0
2021-08-10,1681: Δ=6,0: Δ=0
2021-08-09,1675: Δ=44,0: Δ=0
2021-08-08,1631: Δ=0,0: Δ=0
2021-08-07,1631: Δ=0,0: Δ=0
2021-08-06,1631: Δ=11,0: Δ=0
2021-08-05,1620: Δ=10,0: Δ=0
2021-08-04,1610: Δ=15,0: Δ=0
2021-08-03,1595: Δ=6,0: Δ=0
2021-08-02,1589: Δ=20,0: Δ=0
2021-08-01,1569: Δ=0,0: Δ=0
2021-07-31,1569: Δ=0,0: Δ=0
2021-07-30,1569: Δ=4,0: Δ=0
2021-07-29,1565: Δ=16,0: Δ=0
2021-07-28,1549: Δ=4,0: Δ=0
2021-07-27,1545: Δ=2,0: Δ=0
2021-07-26,1543: Δ=14,0: Δ=0
2021-07-25,1529: Δ=0,0: Δ=0
2021-07-24,1529: Δ=0,0: Δ=0
2021-07-23,1529: Δ=1,0: Δ=0
2021-07-22,1528: Δ=1,0: Δ=0
2021-07-21,1527: Δ=2,0: Δ=0
2021-07-20,1525: Δ=0,0: Δ=0
2021-07-19,1525: Δ=2,0: Δ=0
2021-07-18,1523: Δ=0,0: Δ=0
2021-07-17,1523: Δ=0,0: Δ=0
2021-07-16,1523: Δ=0,0: Δ=0
2021-07-15,1523: Δ=0,0: Δ=0
2021-07-14,1523: Δ=1,0: Δ=0
2021-07-13,1522: Δ=1,0: Δ=0
2021-07-12,1521: Δ=1,0: Δ=0
2021-07-11,1520: Δ=0,0: Δ=0
2021-07-10,1520: Δ=0,0: Δ=0
2021-07-09,1520: Δ=0,0: Δ=0
2021-07-08,1520: Δ=1,0: Δ=0
2021-07-07,1519: Δ=0,0: Δ=0
2021-07-06,1519: Δ=0,0: Δ=0
2021-07-05,1519: Δ=0,0: Δ=0
2021-07-04,1519: Δ=0,0: Δ=0
2021-07-03,1519: Δ=0,0: Δ=0
2021-07-02,1519: Δ=0,0: Δ=0
2021-07-01,1519: Δ=0,0: Δ=0
2021-06-30,1519: Δ=0,0: Δ=0
2021-06-29,1519: Δ=0,0: Δ=0
2021-06-28,1519: Δ=0,0: Δ=0
2021-06-27,1519: Δ=0,0: Δ=0
2021-06-26,1519: Δ=0,0: Δ=0
2021-06-25,1519: Δ=0,0: Δ=0
2021-06-24,1519: Δ=0,0: Δ=0
2021-06-23,1519: Δ=0,0: Δ=0
2021-06-22,1519: Δ=0,0: Δ=0
2021-06-21,1519: Δ=0,0: Δ=0
2021-06-20,1519: Δ=0,0: Δ=0
2021-06-19,1519: Δ=0,0: Δ=0
2021-06-18,1519: Δ=0,0: Δ=0
2021-06-17,1519: Δ=0,0: Δ=0
2021-06-16,1519: Δ=0,0: Δ=0
2021-06-15,1519: Δ=0,0: Δ=0
2021-06-14,1519: Δ=0,0: Δ=-3
2021-06-13,1519: Δ=0,3: Δ=3
2021-06-12,1519: Δ=0,0: Δ=0
2021-06-11,1519: Δ=0,0: Δ=0
2021-06-10,1519: Δ=0,0: Δ=0
2021-06-09,1519: Δ=0,0: Δ=0
2021-06-08,1519: Δ=0,0: Δ=0
2021-06-07,1519: Δ=0,0: Δ=0
2021-06-06,1519: Δ=0,0: Δ=0
2021-06-05,1519: Δ=0,0: Δ=0
2021-06-04,1519: Δ=0,0: Δ=0
2021-06-03,1519: Δ=0,0: Δ=0
2021-06-02,1519: Δ=1,0: Δ=0
2021-06-01,1518: Δ=0,0: Δ=0
2021-05-31,1518: Δ=0,0: Δ=0
2021-05-30,1518: Δ=0,0: Δ=0
2021-05-29,1518: Δ=0,0: Δ=0
2021-05-28,1518: Δ=0,0: Δ=0
2021-05-27,1518: Δ=0,0: Δ=0
2021-05-26,1518: Δ=1,0: Δ=0
2021-05-25,1517: Δ=0,0: Δ=0
2021-05-24,1517: Δ=0,0: Δ=0
2021-05-23,1517: Δ=1,0: Δ=0
2021-05-22,1516: Δ=1,0: Δ=0
2021-05-21,1515: Δ=0,0: Δ=0
2021-05-20,1515: Δ=0,0: Δ=0
2021-05-19,1515: Δ=0,0: Δ=0
2021-05-18,1515: Δ=0,0: Δ=0
2021-05-17,1515: Δ=0,0: Δ=0
2021-05-16,1515: Δ=0,0: Δ=0
2021-05-15,1515: Δ=0,0: Δ=0
2021-05-14,1515: Δ=1,0: Δ=0
2021-05-13,1514: Δ=1,0: Δ=0
2021-05-12,1513: Δ=5,0: Δ=0
2021-05-11,1508: Δ=0,0: Δ=0
2021-05-10,1508: Δ=0,0: Δ=0
2021-05-09,1508: Δ=1,0: Δ=0
2021-05-08,1507: Δ=2,0: Δ=0
2021-05-07,1505: Δ=3,0: Δ=0
2021-05-06,1502: Δ=4,0: Δ=0
2021-05-05,1498: Δ=3,0: Δ=0
2021-05-04,1495: Δ=0,0: Δ=0
2021-05-03,1495: Δ=0,0: Δ=0
2021-05-02,1495: Δ=2,0: Δ=0
2021-05-01,1493: Δ=2,0: Δ=0
2021-04-30,1491: Δ=4,0: Δ=0
2021-04-29,1487: Δ=4,0: Δ=0
2021-04-28,1483: Δ=9,0: Δ=0
2021-04-27,1474: Δ=0,0: Δ=0
2021-04-26,1474: Δ=3,0: Δ=0
2021-04-25,1471: Δ=3,0: Δ=0
2021-04-24,1468: Δ=6,0: Δ=0
2021-04-23,1462: Δ=6,0: Δ=0
2021-04-22,1456: Δ=15,0: Δ=0
2021-04-21,1441: Δ=0,0: Δ=0
2021-04-20,1441: Δ=1,0: Δ=0
2021-04-19,1440: Δ=6,0: Δ=0
2021-04-18,1434: Δ=9,0: Δ=0
2021-04-17,1425: Δ=3,0: Δ=0
2021-04-16,1422: Δ=7,0: Δ=0
2021-04-15,1415: Δ=9,0: Δ=0
2021-04-14,1406: Δ=4,0: Δ=0
2021-04-13,1402: Δ=0,0: Δ=0
2021-04-12,1402: Δ=1,0: Δ=0
2021-04-11,1401: Δ=11,0: Δ=0
2021-04-10,1390: Δ=7,0: Δ=0
2021-04-09,1383: Δ=6,0: Δ=0
2021-04-08,1377: Δ=8,0: Δ=0
2021-04-07,1369: Δ=14,0: Δ=0
2021-04-06,1355: Δ=0,0: Δ=0
2021-04-05,1355: Δ=8,0: Δ=0
2021-04-04,1347: Δ=0,0: Δ=0
2021-04-03,1347: Δ=12,0: Δ=0
2021-04-02,1335: Δ=9,0: Δ=0
2021-04-01,1326: Δ=9,0: Δ=0
2021-03-31,1317: Δ=22,0: Δ=0
2021-03-30,1295: Δ=1,0: Δ=0
2021-03-29,1294: Δ=14,0: Δ=0
2021-03-28,1280: Δ=2,0: Δ=0
2021-03-27,1278: Δ=5,0: Δ=0
2021-03-26,1273: Δ=12,0: Δ=0
2021-03-25,1261: Δ=5,0: Δ=0
2021-03-24,1256: Δ=13,0: Δ=0
2021-03-23,1243: Δ=2,0: Δ=-2
2021-03-22,1241: Δ=4,2: Δ=0
2021-03-21,1237: Δ=0,2: Δ=0
2021-03-20,1237: Δ=5,2: Δ=0
2021-03-19,1232: Δ=4,2: Δ=0
2021-03-18,1228: Δ=7,2: Δ=0
2021-03-17,1221: Δ=3,2: Δ=0
2021-03-16,1218: Δ=0,2: Δ=0
2021-03-15,1218: Δ=0,2: Δ=0
2021-03-14,1218: Δ=7,2: Δ=0
2021-03-13,1211: Δ=10,2: Δ=0
2021-03-12,1201: Δ=9,2: Δ=0
2021-03-11,1192: Δ=5,2: Δ=0
2021-03-10,1187: Δ=6,2: Δ=0
2021-03-09,1181: Δ=0,2: Δ=0
2021-03-08,1181: Δ=-1,2: Δ=0
2021-03-07,1182: Δ=4,2: Δ=0
2021-03-06,1178: Δ=1,2: Δ=0
2021-03-05,1177: Δ=7,2: Δ=0
2021-03-04,1170: Δ=2,2: Δ=0
2021-03-03,1168: Δ=8,2: Δ=0
2021-03-02,1160: Δ=-1,2: Δ=0
2021-03-01,1161: Δ=0,2: Δ=0
2021-02-28,1161: Δ=1,2: Δ=0
2021-02-27,1160: Δ=4,2: Δ=0
2021-02-26,1156: Δ=3,2: Δ=0
2021-02-25,1153: Δ=1,2: Δ=0
2021-02-24,1152: Δ=0,2: Δ=0
2021-02-23,1152: Δ=0,2: Δ=0
2021-02-22,1152: Δ=2,2: Δ=0
2021-02-21,1150: Δ=0,2: Δ=0
2021-02-20,1150: Δ=4,2: Δ=0
2021-02-19,1146: Δ=2,2: Δ=0
2021-02-18,1144: Δ=4,2: Δ=0
2021-02-17,1140: Δ=2,2: Δ=0
2021-02-16,1138: Δ=0,2: Δ=0
2021-02-15,1138: Δ=1,2: Δ=0
2021-02-14,1137: Δ=1,2: Δ=0
2021-02-13,1136: Δ=5,2: Δ=0
2021-02-12,1131: Δ=3,2: Δ=0
2021-02-11,1128: Δ=4,2: Δ=0
2021-02-10,1124: Δ=7,2: Δ=0
2021-02-09,1117: Δ=2,2: Δ=0
2021-02-08,1115: Δ=8,2: Δ=0
2021-02-07,1107: Δ=4,2: Δ=0
2021-02-06,1103: Δ=3,2: Δ=0
2021-02-05,1100: Δ=5,2: Δ=0
2021-02-04,1095: Δ=6,2: Δ=0
2021-02-03,1089: Δ=2,2: Δ=0
2021-02-02,1087: Δ=1,2: Δ=0
2021-02-01,1086: Δ=4,2: Δ=0
2021-01-31,1082: Δ=1,2: Δ=0
2021-01-30,1081: Δ=9,2: Δ=0
2021-01-29,1072: Δ=8,2: Δ=0
2021-01-28,1064: Δ=2,2: Δ=0
2021-01-27,1062: Δ=13,2: Δ=0
2021-01-26,1049: Δ=1,2: Δ=0
2021-01-25,1048: Δ=7,2: Δ=0
2021-01-24,1041: Δ=8,2: Δ=0
2021-01-23,1033: Δ=6,2: Δ=0
2021-01-22,1027: Δ=14,2: Δ=0
2021-01-21,1013: Δ=8,2: Δ=0
2021-01-20,1005: Δ=15,2: Δ=0
2021-01-19,990: Δ=0,2: Δ=0
2021-01-18,990: Δ=0,2: Δ=0
2021-01-17,990: Δ=9,2: Δ=0
2021-01-16,981: Δ=14,2: Δ=0
2021-01-15,967: Δ=10,2: Δ=0
2021-01-14,957: Δ=5,2: Δ=0
2021-01-13,952: Δ=12,2: Δ=0
2021-01-12,940: Δ=0,2: Δ=0
2021-01-11,940: Δ=7,2: Δ=0
2021-01-10,933: Δ=13,2: Δ=0
2021-01-09,920: Δ=17,2: Δ=0
2021-01-08,903: Δ=27,2: Δ=0
2021-01-07,876: Δ=46,2: Δ=0
2021-01-06,830: Δ=21,2: Δ=0
2021-01-05,809: Δ=0,2: Δ=0
2021-01-04,809: Δ=40,2: Δ=0
2021-01-03,769: Δ=1,2: Δ=0
2021-01-02,768: Δ=20,2: Δ=0
2021-01-01,748: Δ=0,2: Δ=0
2020-12-31,748: Δ=17,2: Δ=0
2020-12-30,731: Δ=18,2: Δ=0
2020-12-29,713: Δ=2,2: Δ=0
2020-12-28,711: Δ=7,2: Δ=0
2020-12-27,704: Δ=1,2: Δ=0
2020-12-26,703: Δ=11,2: Δ=0
2020-12-25,692: Δ=0,2: Δ=0
2020-12-24,692: Δ=9,2: Δ=0
2020-12-23,683: Δ=14,2: Δ=0
2020-12-22,669: Δ=1,2: Δ=0
2020-12-21,668: Δ=7,2: Δ=0
2020-12-20,661: Δ=14,2: Δ=0
2020-12-19,647: Δ=0,2: Δ=0
2020-12-18,647: Δ=9,2: Δ=0
2020-12-17,638: Δ=16,2: Δ=0
2020-12-16,622: Δ=29,2: Δ=0
2020-12-15,593: Δ=1,2: Δ=0
2020-12-14,592: Δ=12,2: Δ=0
2020-12-13,580: Δ=36,2: Δ=0
2020-12-12,544: Δ=23,2: Δ=0
2020-12-11,521: Δ=27,2: Δ=0
2020-12-10,494: Δ=14,2: Δ=0
2020-12-09,480: Δ=27,2: Δ=0
2020-12-08,453: Δ=12,2: Δ=0
2020-12-07,441: Δ=0,2: Δ=0
2020-12-06,441: Δ=21,2: Δ=0
2020-12-05,420: Δ=39,2: Δ=0
2020-12-04,381: Δ=30,2: Δ=0
2020-12-03,351: Δ=32,2: Δ=0
2020-12-02,319: Δ=10,2: Δ=0
2020-12-01,309: Δ=9,2: Δ=0
2020-11-30,300: Δ=0,2: Δ=0
2020-11-29,300: Δ=7,2: Δ=0
2020-11-28,293: Δ=10,2: Δ=0
2020-11-27,283: Δ=8,2: Δ=0
2020-11-26,275: Δ=0,2: Δ=0
2020-11-25,275: Δ=0,2: Δ=0
2020-11-24,275: Δ=1,2: Δ=0
2020-11-23,274: Δ=1,2: Δ=0
2020-11-22,273: Δ=6,2: Δ=0
2020-11-21,267: Δ=5,2: Δ=0
2020-11-20,262: Δ=0,2: Δ=0
2020-11-19,262: Δ=0,2: Δ=0
2020-11-18,262: Δ=10,2: Δ=0
2020-11-17,252: Δ=0,2: Δ=0
2020-11-16,252: Δ=2,2: Δ=0
2020-11-15,250: Δ=8,2: Δ=0
2020-11-14,242: Δ=12,2: Δ=0
2020-11-13,230: Δ=9,2: Δ=0
2020-11-12,221: Δ=3,2: Δ=0
2020-11-11,218: Δ=6,2: Δ=0
2020-11-10,212: Δ=10,2: Δ=0
2020-11-09,202: Δ=0,2: Δ=0
2020-11-08,202: Δ=8,2: Δ=0
2020-11-07,194: Δ=3,2: Δ=0
2020-11-06,191: Δ=5,2: Δ=1
2020-11-05,186: Δ=8,1: Δ=0
2020-11-04,178: Δ=4,1: Δ=0
2020-11-03,174: Δ=2,1: Δ=0
2020-11-02,172: Δ=0,1: Δ=0
2020-11-01,172: Δ=3,1: Δ=0
2020-10-31,169: Δ=1,1: Δ=0
2020-10-30,168: Δ=4,1: Δ=0
2020-10-29,164: Δ=1,1: Δ=0
2020-10-28,163: Δ=9,1: Δ=0
2020-10-27,154: Δ=0,1: Δ=0
2020-10-26,154: Δ=9,1: Δ=0
2020-10-25,145: Δ=0,1: Δ=0
2020-10-24,145: Δ=5,1: Δ=0
2020-10-23,140: Δ=2,1: Δ=0
2020-10-22,138: Δ=1,1: Δ=0
2020-10-21,137: Δ=0,1: Δ=0
2020-10-20,137: Δ=4,1: Δ=0
2020-10-19,133: Δ=0,1: Δ=0
2020-10-18,133: Δ=0,1: Δ=0
2020-10-17,133: Δ=1,1: Δ=0
2020-10-16,132: Δ=0,1: Δ=0
2020-10-15,132: Δ=1,1: Δ=0
2020-10-14,131: Δ=0,1: Δ=0
2020-10-13,131: Δ=0,1: Δ=0
2020-10-12,131: Δ=0,1: Δ=0
2020-10-11,131: Δ=2,1: Δ=0
2020-10-10,129: Δ=0,1: Δ=0
2020-10-09,129: Δ=3,1: Δ=0
2020-10-08,126: Δ=1,1: Δ=0
2020-10-07,125: Δ=1,1: Δ=0
2020-10-06,124: Δ=0,1: Δ=0
2020-10-05,124: Δ=0,1: Δ=0
2020-10-04,124: Δ=0,1: Δ=0
2020-10-03,124: Δ=5,1: Δ=0
2020-10-02,119: Δ=4,1: Δ=0
2020-10-01,115: Δ=11,1: Δ=0
2020-09-30,104: Δ=-1,1: Δ=0
2020-09-29,105: Δ=1,1: Δ=0
2020-09-28,104: Δ=10,1: Δ=0
2020-09-27,94: Δ=0,1: Δ=0
2020-09-26,94: Δ=3,1: Δ=0
2020-09-25,91: Δ=3,1: Δ=0
2020-09-24,88: Δ=0,1: Δ=0
2020-09-23,88: Δ=0,1: Δ=0
2020-09-22,88: Δ=0,1: Δ=0
2020-09-21,88: Δ=0,1: Δ=0
2020-09-20,88: Δ=0,1: Δ=0
2020-09-19,88: Δ=3,1: Δ=0
2020-09-18,85: Δ=3,1: Δ=0
2020-09-17,82: Δ=3,1: Δ=0
2020-09-16,79: Δ=5,1: Δ=0
2020-09-15,74: Δ=2,1: Δ=0
2020-09-14,72: Δ=3,1: Δ=0
2020-09-13,69: Δ=7,1: Δ=0
2020-09-12,62: Δ=4,1: Δ=0
2020-09-11,58: Δ=5,1: Δ=0
2020-09-10,53: Δ=7,1: Δ=0
2020-09-09,46: Δ=0,1: Δ=0
2020-09-08,46: Δ=1,1: Δ=0
2020-09-07,45: Δ=2,1: Δ=0
2020-09-06,43: Δ=0,1: Δ=0
2020-09-05,43: Δ=1,1: Δ=0
2020-09-04,42: Δ=-1,1: Δ=0
2020-09-03,43: Δ=1,1: Δ=0
2020-09-02,42: Δ=-3,1: Δ=0
2020-09-01,45: Δ=1,1: Δ=0
2020-08-31,44: Δ=0,1: Δ=0
2020-08-30,44: Δ=0,1: Δ=0
2020-08-29,44: Δ=2,1: Δ=0
2020-08-28,42: Δ=1,1: Δ=0
2020-08-27,41: Δ=0,1: Δ=0
2020-08-26,41: Δ=0,1: Δ=0
2020-08-25,41: Δ=2,1: Δ=0
2020-08-24,39: Δ=1,1: Δ=0
2020-08-23,38: Δ=0,1: Δ=0
2020-08-22,38: Δ=1,1: Δ=0
2020-08-21,37: Δ=0,1: Δ=0
2020-08-20,37: Δ=0,1: Δ=0
2020-08-19,37: Δ=0,1: Δ=0
2020-08-18,37: Δ=0,1: Δ=0
2020-08-17,37: Δ=0,1: Δ=0
2020-08-16,37: Δ=0,1: Δ=0
2020-08-15,37: Δ=0,1: Δ=0
2020-08-14,37: Δ=0,1: Δ=0
2020-08-13,37: Δ=0,1: Δ=0
2020-08-12,37: Δ=0,1: Δ=0
2020-08-11,37: Δ=0,1: Δ=0
2020-08-10,37: Δ=0,1: Δ=0
2020-08-09,37: Δ=1,1: Δ=0
2020-08-08,36: Δ=0,1: Δ=0
2020-08-07,36: Δ=2,1: Δ=0
2020-08-06,34: Δ=0,1: Δ=0
2020-08-05,34: Δ=1,1: Δ=0
2020-08-04,33: Δ=0,1: Δ=0
2020-08-03,33: Δ=0,1: Δ=0
2020-08-02,33: Δ=0,1: Δ=0
2020-08-01,33: Δ=0,1: Δ=0
2020-07-31,33: Δ=0,1: Δ=0
2020-07-30,33: Δ=0,1: Δ=0
2020-07-29,33: Δ=-1,1: Δ=0
2020-07-28,34: Δ=3,1: Δ=0
2020-07-27,31: Δ=0,1: Δ=0
2020-07-26,31: Δ=1,1: Δ=0
2020-07-25,30: Δ=0,1: Δ=0
2020-07-24,30: Δ=1,1: Δ=0
2020-07-23,29: Δ=0,1: Δ=0
2020-07-22,29: Δ=0,1: Δ=0
2020-07-21,29: Δ=0,1: Δ=0
2020-07-20,29: Δ=2,1: Δ=0
2020-07-19,27: Δ=0,1: Δ=0
2020-07-18,27: Δ=2,1: Δ=0
2020-07-17,25: Δ=0,1: Δ=0
2020-07-16,25: Δ=0,1: Δ=0
2020-07-15,25: Δ=2,1: Δ=0
2020-07-14,23: Δ=1,1: Δ=0
2020-07-13,22: Δ=0,1: Δ=0
2020-07-12,22: Δ=0,1: Δ=0
2020-07-11,22: Δ=0,1: Δ=0
2020-07-10,22: Δ=0,1: Δ=0
2020-07-09,22: Δ=1,1: Δ=0
2020-07-08,21: Δ=1,1: Δ=0
2020-07-07,20: Δ=0,1: Δ=0
2020-07-06,20: Δ=0,1: Δ=0
2020-07-05,20: Δ=2,1: Δ=0
2020-07-04,18: Δ=0,1: Δ=0
2020-07-03,18: Δ=1,1: Δ=0
2020-07-02,17: Δ=0,1: Δ=0
2020-07-01,17: Δ=2,1: Δ=0
2020-06-30,15: Δ=0,1: Δ=0
2020-06-29,15: Δ=0,1: Δ=0
2020-06-28,15: Δ=0,1: Δ=1
2020-06-27,15: Δ=1,0: Δ=0
2020-06-26,14: Δ=0,0: Δ=0
2020-06-25,14: Δ=0,0: Δ=0
2020-06-24,14: Δ=0,0: Δ=0
2020-06-23,14: Δ=0,0: Δ=0
2020-06-22,14: Δ=1,0: Δ=0
2020-06-21,13: Δ=0,0: Δ=0
2020-06-20,13: Δ=0,0: Δ=0
2020-06-19,13: Δ=0,0: Δ=0
2020-06-18,13: Δ=0,0: Δ=0
2020-06-17,13: Δ=-1,0: Δ=0
2020-06-16,14: Δ=1,0: Δ=0
2020-06-15,13: Δ=0,0: Δ=0
2020-06-14,13: Δ=0,0: Δ=0
2020-06-13,13: Δ=0,0: Δ=0
2020-06-12,13: Δ=0,0: Δ=0
2020-06-11,13: Δ=0,0: Δ=0
2020-06-10,13: Δ=0,0: Δ=0
2020-06-09,13: Δ=0,0: Δ=0
2020-06-08,13: Δ=0,0: Δ=0
2020-06-07,13: Δ=0,0: Δ=0
2020-06-06,13: Δ=-1,0: Δ=0
2020-06-05,14: Δ=0,0: Δ=0
2020-06-04,14: Δ=1,0: Δ=0
2020-06-03,13: Δ=0,0: Δ=0
2020-06-02,13: Δ=0,0: Δ=0
2020-06-01,13: Δ=0,0: Δ=0
2020-05-31,13: Δ=0,0: Δ=0
2020-05-30,13: Δ=0,0: Δ=0
2020-05-29,13: Δ=0,0: Δ=0
2020-05-28,13: Δ=0,0: Δ=0
2020-05-27,13: Δ=0,0: Δ=0
2020-05-26,13: Δ=0,0: Δ=0
2020-05-25,13: Δ=0,0: Δ=0
2020-05-24,13: Δ=0,0: Δ=0
2020-05-23,13: Δ=0,0: Δ=0
2020-05-22,13: Δ=0,0: Δ=0
2020-05-21,13: Δ=1,0: Δ=0
2020-05-20,12: Δ=0,0: Δ=0
2020-05-19,12: Δ=0,0: Δ=0
2020-05-18,12: Δ=0,0: Δ=0
2020-05-17,12: Δ=0,0: Δ=0
2020-05-16,12: Δ=0,0: Δ=0
2020-05-15,12: Δ=0,0: Δ=0
2020-05-14,12: Δ=0,0: Δ=0
2020-05-13,12: Δ=0,0: Δ=0
2020-05-12,12: Δ=0,0: Δ=0
2020-05-11,12: Δ=1,0: Δ=0
2020-05-10,11: Δ=0,0: Δ=0
2020-05-09,11: Δ=0,0: Δ=0
2020-05-08,11: Δ=0,0: Δ=0
2020-05-07,11: Δ=-1,0: Δ=0
2020-05-06,12: Δ=1,0: Δ=0
2020-05-05,11: Δ=0,0: Δ=0
2020-05-04,11: Δ=0,0: Δ=0
2020-05-03,11: Δ=0,0: Δ=0
2020-05-02,11: Δ=0,0: Δ=0
2020-05-01,11: Δ=0,0: Δ=0
2020-04-30,11: Δ=0,0: Δ=0
2020-04-29,11: Δ=0,0: Δ=0
2020-04-28,11: Δ=1,0: Δ=0
2020-04-27,10: Δ=0,0: Δ=0
2020-04-26,10: Δ=1,0: Δ=0
2020-04-25,9: Δ=0,0: Δ=0
2020-04-24,9: Δ=0,0: Δ=0
2020-04-23,9: Δ=0,0: Δ=0
2020-04-22,9: Δ=0,0: Δ=0
2020-04-21,9: Δ=0,0: Δ=0
2020-04-20,9: Δ=0,0: Δ=0
2020-04-19,9: Δ=0,0: Δ=0
2020-04-18,9: Δ=0,0: Δ=0
2020-04-17,9: Δ=0,0: Δ=0
2020-04-16,9: Δ=0,0: Δ=0
2020-04-15,9: Δ=0,0: Δ=0
2020-04-14,9: Δ=0,0: Δ=0
2020-04-13,9: Δ=0,0: Δ=0
2020-04-12,9: Δ=0,0: Δ=0
2020-04-11,9: Δ=0,0: Δ=0
2020-04-10,9: Δ=0,0: Δ=0
2020-04-09,9: Δ=0,0: Δ=0
2020-04-08,9: Δ=0,0: Δ=0
2020-04-07,9: Δ=0,0: Δ=0
2020-04-06,9: Δ=0,0: Δ=0
2020-04-05,9: Δ=0,0: Δ=0
2020-04-04,9: Δ=0,0: Δ=0
2020-04-03,9: Δ=2,0: Δ=0
2020-04-02,7: Δ=2,0: Δ=0
2020-04-01,5: Δ=0,0: Δ=0
2020-03-31,5: Δ=0,0: Δ=0
2020-03-30,5: Δ=0,0: Δ=0
2020-03-29,5: Δ=0,0: Δ=0
2020-03-28,5: Δ=3,0: Δ=0
2020-03-27,2: Δ=0,0: Δ=0
2020-03-26,2: Δ=0,0: Δ=0
2020-03-25,2: Δ=0,0: Δ=0
2020-03-24,2: Δ=1,0: Δ=0
2020-03-23,1: Δ=0,0: Δ=0
2020-03-22,1: Δ=0,0: Δ=0
2020-03-21,1: Δ=1,0: Δ=0
