Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2021-07-12,93291: Δ=52,1851: Δ=-1
2021-07-11,93239: Δ=0,1852: Δ=0
2021-07-10,93239: Δ=0,1852: Δ=0
2021-07-09,93239: Δ=21,1852: Δ=1
2021-07-08,93218: Δ=12,1851: Δ=1
2021-07-07,93206: Δ=7,1850: Δ=0
2021-07-06,93199: Δ=27,1850: Δ=1
2021-07-05,93172: Δ=0,1849: Δ=0
2021-07-04,93172: Δ=0,1849: Δ=0
2021-07-03,93172: Δ=0,1849: Δ=0
2021-07-02,93172: Δ=13,1849: Δ=0
2021-07-01,93159: Δ=13,1849: Δ=1
2021-06-30,93146: Δ=12,1848: Δ=0
2021-06-29,93134: Δ=6,1848: Δ=0
2021-06-28,93128: Δ=9,1848: Δ=1
2021-06-27,93119: Δ=5,1847: Δ=0
2021-06-26,93114: Δ=12,1847: Δ=0
2021-06-25,93102: Δ=11,1847: Δ=0
2021-06-24,93091: Δ=13,1847: Δ=0
2021-06-23,93078: Δ=10,1847: Δ=0
2021-06-22,93068: Δ=8,1847: Δ=0
2021-06-21,93060: Δ=3,1847: Δ=0
2021-06-20,93057: Δ=6,1847: Δ=1
2021-06-19,93051: Δ=12,1846: Δ=1
2021-06-18,93039: Δ=11,1845: Δ=0
2021-06-17,93028: Δ=9,1845: Δ=0
2021-06-16,93019: Δ=8,1845: Δ=0
2021-06-15,93011: Δ=9,1845: Δ=0
2021-06-14,93002: Δ=11,1845: Δ=0
2021-06-13,92991: Δ=2,1845: Δ=0
2021-06-12,92989: Δ=6,1845: Δ=1
2021-06-11,92983: Δ=25,1844: Δ=0
2021-06-10,92958: Δ=10,1844: Δ=2
2021-06-09,92948: Δ=23,1842: Δ=0
2021-06-08,92925: Δ=8,1842: Δ=0
2021-06-07,92917: Δ=23,1842: Δ=0
2021-06-06,92894: Δ=28,1842: Δ=0
2021-06-05,92866: Δ=35,1842: Δ=1
2021-06-04,92831: Δ=31,1841: Δ=3
2021-06-03,92800: Δ=31,1838: Δ=0
2021-06-02,92769: Δ=6,1838: Δ=0
2021-06-01,92763: Δ=20,1838: Δ=0
2021-05-31,92743: Δ=0,1838: Δ=0
2021-05-30,92743: Δ=8,1838: Δ=0
2021-05-29,92735: Δ=30,1838: Δ=2
2021-05-28,92705: Δ=46,1836: Δ=1
2021-05-27,92659: Δ=34,1835: Δ=0
2021-05-26,92625: Δ=54,1835: Δ=1
2021-05-25,92571: Δ=15,1834: Δ=0
2021-05-24,92556: Δ=27,1834: Δ=1
2021-05-23,92529: Δ=30,1833: Δ=0
2021-05-22,92499: Δ=63,1833: Δ=0
2021-05-21,92436: Δ=58,1833: Δ=0
2021-05-20,92378: Δ=65,1833: Δ=-1
2021-05-19,92313: Δ=49,1834: Δ=0
2021-05-18,92264: Δ=36,1834: Δ=0
2021-05-17,92228: Δ=36,1834: Δ=3
2021-05-16,92192: Δ=55,1831: Δ=1
2021-05-15,92137: Δ=102,1830: Δ=1
2021-05-14,92035: Δ=38,1829: Δ=2
2021-05-13,91997: Δ=87,1827: Δ=1
2021-05-12,91910: Δ=118,1826: Δ=3
2021-05-11,91792: Δ=25,1823: Δ=0
2021-05-10,91767: Δ=40,1823: Δ=1
2021-05-09,91727: Δ=77,1822: Δ=0
2021-05-08,91650: Δ=105,1822: Δ=2
2021-05-07,91545: Δ=106,1820: Δ=0
2021-05-06,91439: Δ=118,1820: Δ=0
2021-05-05,91321: Δ=105,1820: Δ=0
2021-05-04,91216: Δ=78,1820: Δ=0
2021-05-03,91138: Δ=51,1820: Δ=0
2021-05-02,91087: Δ=99,1820: Δ=1
2021-05-01,90988: Δ=117,1819: Δ=2
2021-04-30,90871: Δ=135,1817: Δ=3
2021-04-29,90736: Δ=151,1814: Δ=1
2021-04-28,90585: Δ=137,1813: Δ=0
2021-04-27,90448: Δ=92,1813: Δ=1
2021-04-26,90356: Δ=111,1812: Δ=1
2021-04-25,90245: Δ=134,1811: Δ=0
2021-04-24,90111: Δ=154,1811: Δ=0
2021-04-23,89957: Δ=173,1811: Δ=0
2021-04-22,89784: Δ=179,1811: Δ=1
2021-04-21,89605: Δ=163,1810: Δ=0
2021-04-20,89442: Δ=63,1810: Δ=0
2021-04-19,89379: Δ=166,1810: Δ=1
2021-04-18,89213: Δ=163,1809: Δ=1
2021-04-17,89050: Δ=230,1808: Δ=0
2021-04-16,88820: Δ=232,1808: Δ=0
2021-04-15,88588: Δ=248,1808: Δ=1
2021-04-14,88340: Δ=224,1807: Δ=3
2021-04-13,88116: Δ=151,1804: Δ=0
2021-04-12,87965: Δ=183,1804: Δ=2
2021-04-11,87782: Δ=199,1802: Δ=0
2021-04-10,87583: Δ=309,1802: Δ=0
2021-04-09,87274: Δ=317,1802: Δ=1
2021-04-08,86957: Δ=258,1801: Δ=0
2021-04-07,86699: Δ=334,1801: Δ=0
2021-04-06,86365: Δ=221,1801: Δ=2
2021-04-05,86144: Δ=408,1799: Δ=4
2021-04-04,85736: Δ=0,1795: Δ=0
2021-04-03,85736: Δ=330,1795: Δ=1
2021-04-02,85406: Δ=370,1794: Δ=3
2021-04-01,85036: Δ=390,1791: Δ=3
2021-03-31,84646: Δ=247,1788: Δ=4
2021-03-30,84399: Δ=211,1784: Δ=0
2021-03-29,84188: Δ=226,1784: Δ=1
2021-03-28,83962: Δ=258,1783: Δ=2
2021-03-27,83704: Δ=343,1781: Δ=5
2021-03-26,83361: Δ=338,1776: Δ=3
2021-03-25,83023: Δ=333,1773: Δ=0
2021-03-24,82690: Δ=216,1773: Δ=2
2021-03-23,82474: Δ=115,1771: Δ=2
2021-03-22,82359: Δ=154,1769: Δ=1
2021-03-21,82205: Δ=211,1768: Δ=5
2021-03-20,81994: Δ=237,1763: Δ=1
2021-03-19,81757: Δ=238,1762: Δ=2
2021-03-18,81519: Δ=226,1760: Δ=2
2021-03-17,81293: Δ=201,1758: Δ=6
2021-03-16,81092: Δ=90,1752: Δ=0
2021-03-15,81002: Δ=116,1752: Δ=3
2021-03-14,80886: Δ=231,1749: Δ=2
2021-03-13,80655: Δ=205,1747: Δ=6
2021-03-12,80450: Δ=219,1741: Δ=3
2021-03-11,80231: Δ=205,1738: Δ=9
2021-03-10,80026: Δ=191,1729: Δ=8
2021-03-09,79835: Δ=111,1721: Δ=1
2021-03-08,79724: Δ=127,1720: Δ=0
2021-03-07,79597: Δ=177,1720: Δ=2
2021-03-06,79420: Δ=220,1718: Δ=6
2021-03-05,79200: Δ=278,1712: Δ=-1
2021-03-04,78922: Δ=217,1713: Δ=6
2021-03-03,78705: Δ=237,1707: Δ=6
2021-03-02,78468: Δ=-17,1701: Δ=1
2021-03-01,78485: Δ=208,1700: Δ=3
2021-02-28,78277: Δ=213,1697: Δ=4
2021-02-27,78064: Δ=233,1693: Δ=6
2021-02-26,77831: Δ=262,1687: Δ=2
2021-02-25,77569: Δ=253,1685: Δ=4
2021-02-24,77316: Δ=245,1681: Δ=4
2021-02-23,77071: Δ=127,1677: Δ=3
2021-02-22,76944: Δ=157,1674: Δ=1
2021-02-21,76787: Δ=167,1673: Δ=5
2021-02-20,76620: Δ=253,1668: Δ=2
2021-02-19,76367: Δ=232,1666: Δ=0
2021-02-18,76135: Δ=259,1666: Δ=7
2021-02-17,75876: Δ=133,1659: Δ=5
2021-02-16,75743: Δ=106,1654: Δ=3
2021-02-15,75637: Δ=202,1651: Δ=5
2021-02-14,75435: Δ=245,1646: Δ=4
2021-02-13,75190: Δ=246,1642: Δ=9
2021-02-12,74944: Δ=276,1633: Δ=6
2021-02-11,74668: Δ=339,1627: Δ=10
2021-02-10,74329: Δ=231,1617: Δ=11
2021-02-09,74098: Δ=146,1606: Δ=3
2021-02-08,73952: Δ=164,1603: Δ=6
2021-02-07,73788: Δ=395,1597: Δ=5
2021-02-06,73393: Δ=377,1592: Δ=4
2021-02-05,73016: Δ=388,1588: Δ=7
2021-02-04,72628: Δ=341,1581: Δ=9
2021-02-03,72287: Δ=225,1572: Δ=4
2021-02-02,72062: Δ=193,1568: Δ=2
2021-02-01,71869: Δ=272,1566: Δ=3
2021-01-31,71597: Δ=338,1563: Δ=2
2021-01-30,71259: Δ=547,1561: Δ=5
2021-01-29,70712: Δ=314,1556: Δ=8
2021-01-28,70398: Δ=516,1548: Δ=7
2021-01-27,69882: Δ=402,1541: Δ=6
2021-01-26,69480: Δ=217,1535: Δ=5
2021-01-25,69263: Δ=464,1530: Δ=5
2021-01-24,68799: Δ=573,1525: Δ=6
2021-01-23,68226: Δ=497,1519: Δ=11
2021-01-22,67729: Δ=725,1508: Δ=2
2021-01-21,67004: Δ=538,1506: Δ=8
2021-01-20,66466: Δ=400,1498: Δ=8
2021-01-19,66066: Δ=262,1490: Δ=3
2021-01-18,65804: Δ=406,1487: Δ=6
2021-01-17,65398: Δ=531,1481: Δ=3
2021-01-16,64867: Δ=709,1478: Δ=13
2021-01-15,64158: Δ=686,1465: Δ=6
2021-01-14,63472: Δ=656,1459: Δ=11
2021-01-13,62816: Δ=575,1448: Δ=9
2021-01-12,62241: Δ=519,1439: Δ=9
2021-01-11,61722: Δ=544,1430: Δ=4
2021-01-10,61178: Δ=676,1426: Δ=11
2021-01-09,60502: Δ=862,1415: Δ=3
2021-01-08,59640: Δ=969,1412: Δ=6
2021-01-07,58671: Δ=929,1406: Δ=5
2021-01-06,57742: Δ=831,1401: Δ=6
2021-01-05,56911: Δ=480,1395: Δ=8
2021-01-04,56431: Δ=506,1387: Δ=5
2021-01-03,55925: Δ=350,1382: Δ=5
2021-01-02,55575: Δ=1019,1377: Δ=3
2021-01-01,54556: Δ=0,1374: Δ=0
2020-12-31,54556: Δ=861,1374: Δ=5
2020-12-30,53695: Δ=649,1369: Δ=8
2020-12-29,53046: Δ=448,1361: Δ=4
2020-12-28,52598: Δ=519,1357: Δ=5
2020-12-27,52079: Δ=416,1352: Δ=9
2020-12-26,51663: Δ=1010,1343: Δ=2
2020-12-25,50653: Δ=0,1341: Δ=0
2020-12-24,50653: Δ=621,1341: Δ=9
2020-12-23,50032: Δ=514,1332: Δ=7
2020-12-22,49518: Δ=436,1325: Δ=5
2020-12-21,49082: Δ=428,1320: Δ=5
2020-12-20,48654: Δ=473,1315: Δ=3
2020-12-19,48181: Δ=480,1312: Δ=2
2020-12-18,47701: Δ=688,1310: Δ=0
2020-12-17,47013: Δ=648,1310: Δ=1
2020-12-16,46365: Δ=723,1309: Δ=3
2020-12-15,45642: Δ=454,1306: Δ=8
2020-12-14,45188: Δ=557,1298: Δ=0
2020-12-13,44631: Δ=645,1298: Δ=2
2020-12-12,43986: Δ=590,1296: Δ=2
2020-12-11,43396: Δ=729,1294: Δ=3
2020-12-10,42667: Δ=631,1291: Δ=3
2020-12-09,42036: Δ=549,1288: Δ=10
2020-12-08,41487: Δ=505,1278: Δ=2
2020-12-07,40982: Δ=336,1276: Δ=1
2020-12-06,40646: Δ=601,1275: Δ=2
2020-12-05,40045: Δ=685,1273: Δ=7
2020-12-04,39360: Δ=712,1266: Δ=5
2020-12-03,38648: Δ=827,1261: Δ=5
2020-12-02,37821: Δ=503,1256: Δ=6
2020-12-01,37318: Δ=359,1250: Δ=2
2020-11-30,36959: Δ=123,1248: Δ=2
2020-11-29,36836: Δ=320,1246: Δ=7
2020-11-28,36516: Δ=240,1239: Δ=5
2020-11-27,36276: Δ=589,1234: Δ=3
2020-11-26,35687: Δ=0,1231: Δ=0
2020-11-25,35687: Δ=325,1231: Δ=3
2020-11-24,35362: Δ=238,1228: Δ=1
2020-11-23,35124: Δ=254,1227: Δ=2
2020-11-22,34870: Δ=286,1225: Δ=1
2020-11-21,34584: Δ=314,1224: Δ=0
2020-11-20,34270: Δ=276,1224: Δ=6
2020-11-19,33994: Δ=299,1218: Δ=3
2020-11-18,33695: Δ=329,1215: Δ=5
2020-11-17,33366: Δ=260,1210: Δ=1
2020-11-16,33106: Δ=314,1209: Δ=1
2020-11-15,32792: Δ=231,1208: Δ=3
2020-11-14,32561: Δ=373,1205: Δ=1
2020-11-13,32188: Δ=397,1204: Δ=1
2020-11-12,31791: Δ=337,1203: Δ=2
2020-11-11,31454: Δ=296,1201: Δ=0
2020-11-10,31158: Δ=301,1201: Δ=0
2020-11-09,30857: Δ=180,1201: Δ=3
2020-11-08,30677: Δ=318,1198: Δ=5
2020-11-07,30359: Δ=297,1193: Δ=2
2020-11-06,30062: Δ=336,1191: Δ=2
2020-11-05,29726: Δ=252,1189: Δ=2
2020-11-04,29474: Δ=205,1187: Δ=3
2020-11-03,29269: Δ=103,1184: Δ=0
2020-11-02,29166: Δ=135,1184: Δ=1
2020-11-01,29031: Δ=180,1183: Δ=2
2020-10-31,28851: Δ=191,1181: Δ=1
2020-10-30,28660: Δ=260,1180: Δ=3
2020-10-29,28400: Δ=248,1177: Δ=4
2020-10-28,28152: Δ=160,1173: Δ=2
2020-10-27,27992: Δ=169,1171: Δ=0
2020-10-26,27823: Δ=252,1171: Δ=2
2020-10-25,27571: Δ=225,1169: Δ=1
2020-10-24,27346: Δ=166,1168: Δ=0
2020-10-23,27180: Δ=226,1168: Δ=2
2020-10-22,26954: Δ=167,1166: Δ=3
2020-10-21,26787: Δ=124,1163: Δ=2
2020-10-20,26663: Δ=117,1161: Δ=1
2020-10-19,26546: Δ=163,1160: Δ=4
2020-10-18,26383: Δ=133,1156: Δ=0
2020-10-17,26250: Δ=90,1156: Δ=1
2020-10-16,26160: Δ=148,1155: Δ=2
2020-10-15,26012: Δ=116,1153: Δ=3
2020-10-14,25896: Δ=72,1150: Δ=2
2020-10-13,25824: Δ=122,1148: Δ=1
2020-10-12,25702: Δ=140,1147: Δ=0
2020-10-11,25562: Δ=65,1147: Δ=2
2020-10-10,25497: Δ=115,1145: Δ=1
2020-10-09,25382: Δ=109,1144: Δ=1
2020-10-08,25273: Δ=73,1143: Δ=0
2020-10-07,25200: Δ=83,1143: Δ=1
2020-10-06,25117: Δ=65,1142: Δ=0
2020-10-05,25052: Δ=65,1142: Δ=0
2020-10-04,24987: Δ=116,1142: Δ=0
2020-10-03,24871: Δ=107,1142: Δ=0
2020-10-02,24764: Δ=142,1142: Δ=0
2020-10-01,24622: Δ=143,1142: Δ=5
2020-09-30,24479: Δ=53,1137: Δ=2
2020-09-29,24426: Δ=66,1135: Δ=0
2020-09-28,24360: Δ=79,1135: Δ=0
2020-09-27,24281: Δ=104,1135: Δ=1
2020-09-26,24177: Δ=88,1134: Δ=1
2020-09-25,24089: Δ=101,1133: Δ=1
2020-09-24,23988: Δ=97,1132: Δ=1
2020-09-23,23891: Δ=69,1131: Δ=0
2020-09-22,23822: Δ=24,1131: Δ=0
2020-09-21,23798: Δ=57,1131: Δ=0
2020-09-20,23741: Δ=67,1131: Δ=3
2020-09-19,23674: Δ=122,1128: Δ=4
2020-09-18,23552: Δ=88,1124: Δ=2
2020-09-17,23464: Δ=93,1122: Δ=0
2020-09-16,23371: Δ=65,1122: Δ=2
2020-09-15,23306: Δ=70,1120: Δ=1
2020-09-14,23236: Δ=42,1119: Δ=3
2020-09-13,23194: Δ=64,1116: Δ=0
2020-09-12,23130: Δ=102,1116: Δ=2
2020-09-11,23028: Δ=108,1114: Δ=1
2020-09-10,22920: Δ=89,1113: Δ=2
2020-09-09,22831: Δ=43,1111: Δ=0
2020-09-08,22788: Δ=32,1111: Δ=0
2020-09-07,22756: Δ=59,1111: Δ=1
2020-09-06,22697: Δ=74,1110: Δ=0
2020-09-05,22623: Δ=94,1110: Δ=3
2020-09-04,22529: Δ=-64,1107: Δ=1
2020-09-03,22593: Δ=85,1106: Δ=2
2020-09-02,22508: Δ=-1044,1104: Δ=-6
2020-09-01,23552: Δ=80,1110: Δ=1
2020-08-31,23472: Δ=69,1109: Δ=2
2020-08-30,23403: Δ=53,1107: Δ=0
2020-08-29,23350: Δ=89,1107: Δ=1
2020-08-28,23261: Δ=107,1106: Δ=1
2020-08-27,23154: Δ=90,1105: Δ=4
2020-08-26,23064: Δ=91,1101: Δ=4
2020-08-25,22973: Δ=69,1097: Δ=2
2020-08-24,22904: Δ=198,1095: Δ=2
2020-08-23,22706: Δ=0,1093: Δ=0
2020-08-22,22706: Δ=12,1093: Δ=1
2020-08-21,22694: Δ=117,1092: Δ=1
2020-08-20,22577: Δ=66,1091: Δ=1
2020-08-19,22511: Δ=494,1090: Δ=14
2020-08-18,22017: Δ=0,1076: Δ=0
2020-08-17,22017: Δ=0,1076: Δ=0
2020-08-16,22017: Δ=0,1076: Δ=0
2020-08-15,22017: Δ=0,1076: Δ=0
2020-08-14,22017: Δ=0,1076: Δ=0
2020-08-13,22017: Δ=0,1076: Δ=0
2020-08-12,22017: Δ=0,1076: Δ=0
2020-08-11,22017: Δ=88,1076: Δ=2
2020-08-10,21929: Δ=80,1074: Δ=0
2020-08-09,21849: Δ=71,1074: Δ=1
2020-08-08,21778: Δ=61,1073: Δ=2
2020-08-07,21717: Δ=86,1071: Δ=5
2020-08-06,21631: Δ=52,1066: Δ=3
2020-08-05,21579: Δ=98,1063: Δ=1
2020-08-04,21481: Δ=103,1062: Δ=3
2020-08-03,21378: Δ=23,1059: Δ=1
2020-08-02,21355: Δ=76,1058: Δ=1
2020-08-01,21279: Δ=57,1057: Δ=2
2020-07-31,21222: Δ=109,1055: Δ=0
2020-07-30,21113: Δ=83,1055: Δ=1
2020-07-29,21030: Δ=70,1054: Δ=2
2020-07-28,20960: Δ=46,1052: Δ=4
2020-07-27,20914: Δ=18,1048: Δ=0
2020-07-26,20896: Δ=69,1048: Δ=2
2020-07-25,20827: Δ=34,1046: Δ=2
2020-07-24,20793: Δ=61,1044: Δ=2
2020-07-23,20732: Δ=54,1042: Δ=3
2020-07-22,20678: Δ=28,1039: Δ=0
2020-07-21,20650: Δ=29,1039: Δ=4
2020-07-20,20621: Δ=20,1035: Δ=0
2020-07-19,20601: Δ=46,1035: Δ=0
2020-07-18,20555: Δ=56,1035: Δ=5
2020-07-17,20499: Δ=54,1030: Δ=3
2020-07-16,20445: Δ=34,1027: Δ=3
2020-07-15,20411: Δ=25,1024: Δ=2
2020-07-14,20386: Δ=44,1022: Δ=2
2020-07-13,20342: Δ=41,1020: Δ=0
2020-07-12,20301: Δ=29,1020: Δ=2
2020-07-11,20272: Δ=44,1018: Δ=2
2020-07-10,20228: Δ=56,1016: Δ=3
2020-07-09,20172: Δ=52,1013: Δ=1
2020-07-08,20120: Δ=72,1012: Δ=4
2020-07-07,20048: Δ=34,1008: Δ=0
2020-07-06,20014: Δ=29,1008: Δ=1
2020-07-05,19985: Δ=13,1007: Δ=-1
2020-07-04,19972: Δ=36,1008: Δ=-1
2020-07-03,19936: Δ=44,1009: Δ=1
2020-07-02,19892: Δ=39,1008: Δ=4
2020-07-01,19853: Δ=34,1004: Δ=2
2020-06-30,19819: Δ=24,1002: Δ=-5
2020-06-29,19795: Δ=0,1007: Δ=3
2020-06-28,19795: Δ=31,1004: Δ=0
2020-06-27,19764: Δ=57,1004: Δ=7
2020-06-26,19707: Δ=43,997: Δ=7
2020-06-25,19664: Δ=36,990: Δ=6
2020-06-24,19628: Δ=27,984: Δ=8
2020-06-23,19601: Δ=34,976: Δ=-3
2020-06-22,19567: Δ=16,979: Δ=1
2020-06-21,19551: Δ=23,978: Δ=5
2020-06-20,19528: Δ=35,973: Δ=2
2020-06-19,19493: Δ=16,971: Δ=8
2020-06-18,19477: Δ=43,963: Δ=4
2020-06-17,19434: Δ=67,959: Δ=7
2020-06-16,19367: Δ=33,952: Δ=1
2020-06-15,19334: Δ=-1,951: Δ=1
2020-06-14,19335: Δ=36,950: Δ=7
2020-06-13,19299: Δ=50,943: Δ=2
2020-06-12,19249: Δ=54,941: Δ=3
2020-06-11,19195: Δ=96,938: Δ=2
2020-06-10,19099: Δ=32,936: Δ=1
2020-06-09,19067: Δ=39,935: Δ=4
2020-06-08,19028: Δ=27,931: Δ=7
2020-06-07,19001: Δ=46,924: Δ=1
2020-06-06,18955: Δ=97,923: Δ=1
2020-06-05,18858: Δ=68,922: Δ=9
2020-06-04,18790: Δ=57,913: Δ=5
2020-06-03,18733: Δ=97,908: Δ=6
2020-06-02,18636: Δ=55,902: Δ=6
2020-06-01,18581: Δ=645,896: Δ=25
2020-05-31,17936: Δ=63,871: Δ=3
2020-05-30,17873: Δ=87,868: Δ=7
2020-05-29,17786: Δ=88,861: Δ=9
2020-05-28,17698: Δ=102,852: Δ=2
2020-05-27,17596: Δ=63,850: Δ=6
2020-05-26,17533: Δ=53,844: Δ=5
2020-05-25,17480: Δ=63,839: Δ=1
2020-05-24,17417: Δ=126,838: Δ=11
2020-05-23,17291: Δ=111,827: Δ=9
2020-05-22,17180: Δ=91,818: Δ=5
2020-05-21,17089: Δ=127,813: Δ=6
2020-05-20,16962: Δ=137,807: Δ=10
2020-05-19,16825: Δ=154,797: Δ=4
2020-05-18,16671: Δ=192,793: Δ=6
2020-05-17,16479: Δ=133,787: Δ=9
2020-05-16,16346: Δ=350,778: Δ=10
2020-05-15,15996: Δ=115,768: Δ=9
2020-05-14,15881: Δ=294,759: Δ=10
2020-05-13,15587: Δ=133,749: Δ=17
2020-05-12,15454: Δ=98,732: Δ=1
2020-05-11,15356: Δ=77,731: Δ=13
2020-05-10,15279: Δ=160,718: Δ=15
2020-05-09,15119: Δ=175,703: Δ=20
2020-05-08,14944: Δ=212,683: Δ=20
2020-05-07,14732: Δ=256,663: Δ=21
2020-05-06,14476: Δ=303,642: Δ=33
2020-05-05,14173: Δ=232,609: Δ=13
2020-05-04,13941: Δ=164,596: Δ=8
2020-05-03,13777: Δ=171,588: Δ=19
2020-05-02,13606: Δ=311,569: Δ=19
2020-05-01,13295: Δ=405,550: Δ=26
2020-04-30,12890: Δ=351,524: Δ=20
2020-04-29,12539: Δ=399,504: Δ=35
2020-04-28,12140: Δ=257,469: Δ=21
2020-04-27,11883: Δ=340,448: Δ=24
2020-04-26,11543: Δ=325,424: Δ=33
2020-04-25,11218: Δ=494,391: Δ=19
2020-04-24,10724: Δ=985,372: Δ=26
2020-04-23,9739: Δ=679,346: Δ=28
2020-04-22,9060: Δ=391,318: Δ=33
2020-04-21,8669: Δ=355,285: Δ=22
2020-04-20,8314: Δ=240,263: Δ=25
2020-04-19,8074: Δ=378,238: Δ=24
2020-04-18,7696: Δ=424,214: Δ=24
2020-04-17,7272: Δ=452,190: Δ=24
2020-04-16,6820: Δ=541,166: Δ=19
2020-04-15,6279: Δ=407,147: Δ=27
2020-04-14,5872: Δ=293,120: Δ=14
2020-04-13,5579: Δ=220,106: Δ=18
2020-04-12,5359: Δ=433,88: Δ=7
2020-04-11,4926: Δ=392,81: Δ=8
2020-04-10,4534: Δ=493,73: Δ=17
2020-04-09,4041: Δ=441,56: Δ=6
2020-04-08,3600: Δ=355,50: Δ=8
2020-04-07,3245: Δ=316,42: Δ=9
2020-04-06,2929: Δ=271,33: Δ=4
2020-04-05,2658: Δ=229,29: Δ=1
2020-04-04,2429: Δ=246,28: Δ=5
2020-04-03,2183: Δ=287,23: Δ=2
2020-04-02,1896: Δ=272,21: Δ=6
2020-04-01,1624: Δ=251,15: Δ=7
2020-03-31,1373: Δ=258,8: Δ=1
