Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2021-04-27,2435: Δ=3,112: Δ=0
2021-04-26,2432: Δ=5,112: Δ=0
2021-04-25,2427: Δ=9,112: Δ=0
2021-04-24,2418: Δ=5,112: Δ=0
2021-04-23,2413: Δ=12,112: Δ=0
2021-04-22,2401: Δ=7,112: Δ=0
2021-04-21,2394: Δ=6,112: Δ=1
2021-04-20,2388: Δ=3,111: Δ=0
2021-04-19,2385: Δ=6,111: Δ=0
2021-04-18,2379: Δ=8,111: Δ=0
2021-04-17,2371: Δ=11,111: Δ=0
2021-04-16,2360: Δ=12,111: Δ=1
2021-04-15,2348: Δ=7,110: Δ=0
2021-04-14,2341: Δ=8,110: Δ=0
2021-04-13,2333: Δ=3,110: Δ=0
2021-04-12,2330: Δ=9,110: Δ=0
2021-04-11,2321: Δ=11,110: Δ=0
2021-04-10,2310: Δ=9,110: Δ=0
2021-04-09,2301: Δ=10,110: Δ=0
2021-04-08,2291: Δ=11,110: Δ=0
2021-04-07,2280: Δ=3,110: Δ=1
2021-04-06,2277: Δ=2,109: Δ=0
2021-04-05,2275: Δ=30,109: Δ=0
2021-04-04,2245: Δ=0,109: Δ=0
2021-04-03,2245: Δ=10,109: Δ=1
2021-04-02,2235: Δ=13,108: Δ=1
2021-04-01,2222: Δ=7,107: Δ=0
2021-03-31,2215: Δ=20,107: Δ=0
2021-03-30,2195: Δ=1,107: Δ=0
2021-03-29,2194: Δ=4,107: Δ=0
2021-03-28,2190: Δ=17,107: Δ=1
2021-03-27,2173: Δ=5,106: Δ=1
2021-03-26,2168: Δ=25,105: Δ=0
2021-03-25,2143: Δ=7,105: Δ=0
2021-03-24,2136: Δ=8,105: Δ=1
2021-03-23,2128: Δ=9,104: Δ=0
2021-03-22,2119: Δ=6,104: Δ=0
2021-03-21,2113: Δ=9,104: Δ=0
2021-03-20,2104: Δ=16,104: Δ=0
2021-03-19,2088: Δ=6,104: Δ=0
2021-03-18,2082: Δ=4,104: Δ=0
2021-03-17,2078: Δ=9,104: Δ=2
2021-03-16,2069: Δ=5,102: Δ=1
2021-03-15,2064: Δ=5,101: Δ=0
2021-03-14,2059: Δ=8,101: Δ=0
2021-03-13,2051: Δ=5,101: Δ=0
2021-03-12,2046: Δ=2,101: Δ=0
2021-03-11,2044: Δ=8,101: Δ=0
2021-03-10,2036: Δ=11,101: Δ=0
2021-03-09,2025: Δ=1,101: Δ=0
2021-03-08,2024: Δ=8,101: Δ=0
2021-03-07,2016: Δ=3,101: Δ=0
2021-03-06,2013: Δ=8,101: Δ=0
2021-03-05,2005: Δ=9,101: Δ=0
2021-03-04,1996: Δ=8,101: Δ=0
2021-03-03,1988: Δ=7,101: Δ=0
2021-03-02,1981: Δ=-2,101: Δ=0
2021-03-01,1983: Δ=5,101: Δ=0
2021-02-28,1978: Δ=6,101: Δ=0
2021-02-27,1972: Δ=3,101: Δ=0
2021-02-26,1969: Δ=3,101: Δ=1
2021-02-25,1966: Δ=7,100: Δ=0
2021-02-24,1959: Δ=2,100: Δ=0
2021-02-23,1957: Δ=2,100: Δ=0
2021-02-22,1955: Δ=2,100: Δ=0
2021-02-21,1953: Δ=7,100: Δ=1
2021-02-20,1946: Δ=10,99: Δ=0
2021-02-19,1936: Δ=9,99: Δ=0
2021-02-18,1927: Δ=4,99: Δ=0
2021-02-17,1923: Δ=5,99: Δ=0
2021-02-16,1918: Δ=4,99: Δ=0
2021-02-15,1914: Δ=5,99: Δ=0
2021-02-14,1909: Δ=10,99: Δ=0
2021-02-13,1899: Δ=9,99: Δ=0
2021-02-12,1890: Δ=11,99: Δ=0
2021-02-11,1879: Δ=14,99: Δ=0
2021-02-10,1865: Δ=11,99: Δ=0
2021-02-09,1854: Δ=5,99: Δ=1
2021-02-08,1849: Δ=5,98: Δ=0
2021-02-07,1844: Δ=12,98: Δ=0
2021-02-06,1832: Δ=10,98: Δ=0
2021-02-05,1822: Δ=14,98: Δ=0
2021-02-04,1808: Δ=11,98: Δ=0
2021-02-03,1797: Δ=5,98: Δ=0
2021-02-02,1792: Δ=5,98: Δ=1
2021-02-01,1787: Δ=7,97: Δ=0
2021-01-31,1780: Δ=11,97: Δ=0
2021-01-30,1769: Δ=13,97: Δ=0
2021-01-29,1756: Δ=14,97: Δ=1
2021-01-28,1742: Δ=23,96: Δ=0
2021-01-27,1719: Δ=10,96: Δ=0
2021-01-26,1709: Δ=8,96: Δ=0
2021-01-25,1701: Δ=8,96: Δ=0
2021-01-24,1693: Δ=8,96: Δ=0
2021-01-23,1685: Δ=19,96: Δ=0
2021-01-22,1666: Δ=15,96: Δ=0
2021-01-21,1651: Δ=14,96: Δ=1
2021-01-20,1637: Δ=22,95: Δ=0
2021-01-19,1615: Δ=15,95: Δ=0
2021-01-18,1600: Δ=11,95: Δ=0
2021-01-17,1589: Δ=9,95: Δ=1
2021-01-16,1580: Δ=30,94: Δ=0
2021-01-15,1550: Δ=24,94: Δ=0
2021-01-14,1526: Δ=16,94: Δ=0
2021-01-13,1510: Δ=20,94: Δ=0
2021-01-12,1490: Δ=18,94: Δ=1
2021-01-11,1472: Δ=14,93: Δ=0
2021-01-10,1458: Δ=20,93: Δ=0
2021-01-09,1438: Δ=20,93: Δ=0
2021-01-08,1418: Δ=36,93: Δ=0
2021-01-07,1382: Δ=26,93: Δ=1
2021-01-06,1356: Δ=18,92: Δ=0
2021-01-05,1338: Δ=11,92: Δ=0
2021-01-04,1327: Δ=9,92: Δ=0
2021-01-03,1318: Δ=8,92: Δ=0
2021-01-02,1310: Δ=32,92: Δ=0
2021-01-01,1278: Δ=0,92: Δ=0
2020-12-31,1278: Δ=22,92: Δ=1
2020-12-30,1256: Δ=19,91: Δ=0
2020-12-29,1237: Δ=15,91: Δ=0
2020-12-28,1222: Δ=8,91: Δ=1
2020-12-27,1214: Δ=13,90: Δ=1
2020-12-26,1201: Δ=22,89: Δ=1
2020-12-25,1179: Δ=0,88: Δ=0
2020-12-24,1179: Δ=26,88: Δ=0
2020-12-23,1153: Δ=3,88: Δ=2
2020-12-22,1150: Δ=17,86: Δ=0
2020-12-21,1133: Δ=4,86: Δ=2
2020-12-20,1129: Δ=17,84: Δ=2
2020-12-19,1112: Δ=18,82: Δ=0
2020-12-18,1094: Δ=19,82: Δ=1
2020-12-17,1075: Δ=45,81: Δ=0
2020-12-16,1030: Δ=13,81: Δ=0
2020-12-15,1017: Δ=29,81: Δ=1
2020-12-14,988: Δ=29,80: Δ=0
2020-12-13,959: Δ=25,80: Δ=0
2020-12-12,934: Δ=39,80: Δ=0
2020-12-11,895: Δ=38,80: Δ=0
2020-12-10,857: Δ=17,80: Δ=0
2020-12-09,840: Δ=42,80: Δ=1
2020-12-08,798: Δ=21,79: Δ=1
2020-12-07,777: Δ=21,78: Δ=0
2020-12-06,756: Δ=17,78: Δ=2
2020-12-05,739: Δ=23,76: Δ=0
2020-12-04,716: Δ=17,76: Δ=0
2020-12-03,699: Δ=23,76: Δ=0
2020-12-02,676: Δ=18,76: Δ=0
2020-12-01,658: Δ=13,76: Δ=0
2020-11-30,645: Δ=6,76: Δ=0
2020-11-29,639: Δ=9,76: Δ=0
2020-11-28,630: Δ=11,76: Δ=0
2020-11-27,619: Δ=14,76: Δ=0
2020-11-26,605: Δ=0,76: Δ=0
2020-11-25,605: Δ=6,76: Δ=1
2020-11-24,599: Δ=7,75: Δ=0
2020-11-23,592: Δ=4,75: Δ=0
2020-11-22,588: Δ=9,75: Δ=0
2020-11-21,579: Δ=8,75: Δ=0
2020-11-20,571: Δ=6,75: Δ=0
2020-11-19,565: Δ=3,75: Δ=0
2020-11-18,562: Δ=7,75: Δ=0
2020-11-17,555: Δ=1,75: Δ=0
2020-11-16,554: Δ=4,75: Δ=0
2020-11-15,550: Δ=5,75: Δ=0
2020-11-14,545: Δ=9,75: Δ=0
2020-11-13,536: Δ=8,75: Δ=1
2020-11-12,528: Δ=7,74: Δ=0
2020-11-11,521: Δ=4,74: Δ=0
2020-11-10,517: Δ=4,74: Δ=0
2020-11-09,513: Δ=6,74: Δ=0
2020-11-08,507: Δ=3,74: Δ=0
2020-11-07,504: Δ=4,74: Δ=0
2020-11-06,500: Δ=5,74: Δ=0
2020-11-05,495: Δ=5,74: Δ=0
2020-11-04,490: Δ=3,74: Δ=0
2020-11-03,487: Δ=0,74: Δ=0
2020-11-02,487: Δ=4,74: Δ=1
2020-11-01,483: Δ=4,73: Δ=0
2020-10-31,479: Δ=0,73: Δ=0
2020-10-30,479: Δ=1,73: Δ=0
2020-10-29,478: Δ=6,73: Δ=1
2020-10-28,472: Δ=0,72: Δ=0
2020-10-27,472: Δ=5,72: Δ=0
2020-10-26,467: Δ=6,72: Δ=0
2020-10-25,461: Δ=1,72: Δ=0
2020-10-24,460: Δ=4,72: Δ=0
2020-10-23,456: Δ=0,72: Δ=0
2020-10-22,456: Δ=11,72: Δ=0
2020-10-21,445: Δ=4,72: Δ=0
2020-10-20,441: Δ=3,72: Δ=0
2020-10-19,438: Δ=1,72: Δ=0
2020-10-18,437: Δ=3,72: Δ=1
2020-10-17,434: Δ=2,71: Δ=0
2020-10-16,432: Δ=6,71: Δ=0
2020-10-15,426: Δ=0,71: Δ=0
2020-10-14,426: Δ=0,71: Δ=0
2020-10-13,426: Δ=0,71: Δ=0
2020-10-12,426: Δ=0,71: Δ=0
2020-10-11,426: Δ=1,71: Δ=2
2020-10-10,425: Δ=1,69: Δ=0
2020-10-09,424: Δ=0,69: Δ=0
2020-10-08,424: Δ=2,69: Δ=0
2020-10-07,422: Δ=2,69: Δ=0
2020-10-06,420: Δ=-1,69: Δ=0
2020-10-05,421: Δ=0,69: Δ=1
2020-10-04,421: Δ=6,68: Δ=0
2020-10-03,415: Δ=2,68: Δ=0
2020-10-02,413: Δ=1,68: Δ=0
2020-10-01,412: Δ=0,68: Δ=0
2020-09-30,412: Δ=1,68: Δ=0
2020-09-29,411: Δ=1,68: Δ=0
2020-09-28,410: Δ=0,68: Δ=0
2020-09-27,410: Δ=2,68: Δ=0
2020-09-26,408: Δ=2,68: Δ=0
2020-09-25,406: Δ=1,68: Δ=0
2020-09-24,405: Δ=1,68: Δ=1
2020-09-23,404: Δ=0,67: Δ=0
2020-09-22,404: Δ=1,67: Δ=0
2020-09-21,403: Δ=0,67: Δ=0
2020-09-20,403: Δ=0,67: Δ=0
2020-09-19,403: Δ=2,67: Δ=0
2020-09-18,401: Δ=3,67: Δ=0
2020-09-17,398: Δ=1,67: Δ=0
2020-09-16,397: Δ=0,67: Δ=0
2020-09-15,397: Δ=1,67: Δ=0
2020-09-14,396: Δ=0,67: Δ=0
2020-09-13,396: Δ=0,67: Δ=1
2020-09-12,396: Δ=0,66: Δ=0
2020-09-11,396: Δ=0,66: Δ=0
2020-09-10,396: Δ=0,66: Δ=0
2020-09-09,396: Δ=0,66: Δ=0
2020-09-08,396: Δ=0,66: Δ=0
2020-09-07,396: Δ=0,66: Δ=0
2020-09-06,396: Δ=0,66: Δ=0
2020-09-05,396: Δ=2,66: Δ=0
2020-09-04,394: Δ=2,66: Δ=0
2020-09-03,392: Δ=0,66: Δ=0
2020-09-02,392: Δ=-39,66: Δ=1
2020-09-01,431: Δ=1,65: Δ=0
2020-08-31,430: Δ=2,65: Δ=0
2020-08-30,428: Δ=0,65: Δ=1
2020-08-29,428: Δ=2,64: Δ=0
2020-08-28,426: Δ=0,64: Δ=1
2020-08-27,426: Δ=2,63: Δ=0
2020-08-26,424: Δ=3,63: Δ=2
2020-08-25,421: Δ=1,61: Δ=0
2020-08-24,420: Δ=1,61: Δ=0
2020-08-23,419: Δ=0,61: Δ=0
2020-08-22,419: Δ=0,61: Δ=0
2020-08-21,419: Δ=3,61: Δ=0
2020-08-20,416: Δ=2,61: Δ=0
2020-08-19,414: Δ=3,61: Δ=0
2020-08-18,411: Δ=0,61: Δ=0
2020-08-17,411: Δ=0,61: Δ=0
2020-08-16,411: Δ=0,61: Δ=0
2020-08-15,411: Δ=0,61: Δ=0
2020-08-14,411: Δ=0,61: Δ=0
2020-08-13,411: Δ=0,61: Δ=0
2020-08-12,411: Δ=0,61: Δ=0
2020-08-11,411: Δ=0,61: Δ=0
2020-08-10,411: Δ=0,61: Δ=0
2020-08-09,411: Δ=0,61: Δ=0
2020-08-08,411: Δ=1,61: Δ=0
2020-08-07,410: Δ=1,61: Δ=0
2020-08-06,409: Δ=2,61: Δ=0
2020-08-05,407: Δ=1,61: Δ=1
2020-08-04,406: Δ=1,60: Δ=0
2020-08-03,405: Δ=0,60: Δ=0
2020-08-02,405: Δ=1,60: Δ=0
2020-08-01,404: Δ=2,60: Δ=0
2020-07-31,402: Δ=4,60: Δ=0
2020-07-30,398: Δ=1,60: Δ=0
2020-07-29,397: Δ=-1,60: Δ=1
2020-07-28,398: Δ=2,59: Δ=0
2020-07-27,396: Δ=0,59: Δ=0
2020-07-26,396: Δ=3,59: Δ=0
2020-07-25,393: Δ=2,59: Δ=1
2020-07-24,391: Δ=0,58: Δ=1
2020-07-23,391: Δ=1,57: Δ=0
2020-07-22,390: Δ=0,57: Δ=0
2020-07-21,390: Δ=0,57: Δ=0
2020-07-20,390: Δ=-1,57: Δ=-1
2020-07-19,391: Δ=0,58: Δ=0
2020-07-18,391: Δ=2,58: Δ=0
2020-07-17,389: Δ=3,58: Δ=0
2020-07-16,386: Δ=1,58: Δ=0
2020-07-15,385: Δ=1,58: Δ=1
2020-07-14,384: Δ=0,57: Δ=0
2020-07-13,384: Δ=0,57: Δ=0
2020-07-12,384: Δ=0,57: Δ=0
2020-07-11,384: Δ=1,57: Δ=1
2020-07-10,383: Δ=2,56: Δ=0
2020-07-09,381: Δ=5,56: Δ=1
2020-07-08,376: Δ=3,55: Δ=0
2020-07-07,373: Δ=0,55: Δ=0
2020-07-06,373: Δ=0,55: Δ=0
2020-07-05,373: Δ=0,55: Δ=0
2020-07-04,373: Δ=1,55: Δ=0
2020-07-03,372: Δ=0,55: Δ=0
2020-07-02,372: Δ=2,55: Δ=0
2020-07-01,370: Δ=4,55: Δ=1
2020-06-30,366: Δ=0,54: Δ=0
2020-06-29,366: Δ=0,54: Δ=0
2020-06-28,366: Δ=0,54: Δ=0
2020-06-27,366: Δ=2,54: Δ=0
2020-06-26,364: Δ=2,54: Δ=0
2020-06-25,362: Δ=3,54: Δ=1
2020-06-24,359: Δ=0,53: Δ=0
2020-06-23,359: Δ=1,53: Δ=0
2020-06-22,358: Δ=0,53: Δ=0
2020-06-21,358: Δ=0,53: Δ=0
2020-06-20,358: Δ=1,53: Δ=1
2020-06-19,357: Δ=1,52: Δ=0
2020-06-18,356: Δ=2,52: Δ=0
2020-06-17,354: Δ=1,52: Δ=1
2020-06-16,353: Δ=0,51: Δ=0
2020-06-15,353: Δ=0,51: Δ=0
2020-06-14,353: Δ=0,51: Δ=1
2020-06-13,353: Δ=5,50: Δ=0
2020-06-12,348: Δ=0,50: Δ=1
2020-06-11,348: Δ=4,49: Δ=0
2020-06-10,344: Δ=3,49: Δ=0
2020-06-09,341: Δ=3,49: Δ=0
2020-06-08,338: Δ=0,49: Δ=1
2020-06-07,338: Δ=0,48: Δ=0
2020-06-06,338: Δ=1,48: Δ=0
2020-06-05,337: Δ=0,48: Δ=1
2020-06-04,337: Δ=2,47: Δ=0
2020-06-03,335: Δ=0,47: Δ=0
2020-06-02,335: Δ=0,47: Δ=0
2020-06-01,335: Δ=16,47: Δ=0
2020-05-31,319: Δ=0,47: Δ=0
2020-05-30,319: Δ=0,47: Δ=0
2020-05-29,319: Δ=0,47: Δ=0
2020-05-28,319: Δ=2,47: Δ=0
2020-05-27,317: Δ=2,47: Δ=0
2020-05-26,315: Δ=1,47: Δ=0
2020-05-25,314: Δ=1,47: Δ=0
2020-05-24,313: Δ=1,47: Δ=1
2020-05-23,312: Δ=2,46: Δ=0
2020-05-22,310: Δ=0,46: Δ=0
2020-05-21,310: Δ=1,46: Δ=0
2020-05-20,309: Δ=1,46: Δ=1
2020-05-19,308: Δ=0,45: Δ=0
2020-05-18,308: Δ=0,45: Δ=1
2020-05-17,308: Δ=4,44: Δ=0
2020-05-16,304: Δ=0,44: Δ=1
2020-05-15,304: Δ=2,43: Δ=0
2020-05-14,302: Δ=0,43: Δ=0
2020-05-13,302: Δ=5,43: Δ=1
2020-05-12,297: Δ=1,42: Δ=0
2020-05-11,296: Δ=2,42: Δ=0
2020-05-10,294: Δ=0,42: Δ=0
2020-05-09,294: Δ=5,42: Δ=1
2020-05-08,289: Δ=4,41: Δ=2
2020-05-07,285: Δ=7,39: Δ=1
2020-05-06,278: Δ=3,38: Δ=1
2020-05-05,275: Δ=2,37: Δ=0
2020-05-04,273: Δ=4,37: Δ=0
2020-05-03,269: Δ=6,37: Δ=0
2020-05-02,263: Δ=3,37: Δ=0
2020-05-01,260: Δ=3,37: Δ=0
2020-04-30,257: Δ=5,37: Δ=2
2020-04-29,252: Δ=15,35: Δ=2
2020-04-28,237: Δ=6,33: Δ=0
2020-04-27,231: Δ=5,33: Δ=0
2020-04-26,226: Δ=1,33: Δ=1
2020-04-25,225: Δ=8,32: Δ=1
2020-04-24,217: Δ=14,31: Δ=1
2020-04-23,203: Δ=7,30: Δ=0
2020-04-22,196: Δ=4,30: Δ=1
2020-04-21,192: Δ=5,29: Δ=3
2020-04-20,187: Δ=6,26: Δ=0
2020-04-19,181: Δ=4,26: Δ=1
2020-04-18,177: Δ=4,25: Δ=0
2020-04-17,173: Δ=3,25: Δ=0
2020-04-16,170: Δ=10,25: Δ=0
2020-04-15,160: Δ=5,25: Δ=0
2020-04-14,155: Δ=7,25: Δ=0
2020-04-13,148: Δ=5,25: Δ=0
2020-04-12,143: Δ=5,25: Δ=2
2020-04-11,138: Δ=3,23: Δ=1
2020-04-10,135: Δ=7,22: Δ=0
2020-04-09,128: Δ=11,22: Δ=1
2020-04-08,117: Δ=-1,21: Δ=4
2020-04-07,118: Δ=11,17: Δ=4
2020-04-06,107: Δ=7,13: Δ=1
2020-04-05,100: Δ=5,12: Δ=0
2020-04-04,95: Δ=6,12: Δ=1
2020-04-03,89: Δ=4,11: Δ=3
2020-04-02,85: Δ=13,8: Δ=1
2020-04-01,72: Δ=11,7: Δ=3
2020-03-31,61: Δ=12,4: Δ=2
2020-03-30,49: Δ=8,2: Δ=0
2020-03-29,41: Δ=2,2: Δ=0
2020-03-28,39: Δ=15,2: Δ=0
2020-03-27,24: Δ=8,2: Δ=1
2020-03-26,16: Δ=2,1: Δ=1
2020-03-25,14: Δ=9,0: Δ=0
2020-03-24,5: Δ=3,0: Δ=0
2020-03-23,2: Δ=0,0: Δ=0
2020-03-22,2: Δ=0,0: Δ=0
2020-03-21,2: Δ=1,0: Δ=0
2020-03-20,1: Δ=0,0: Δ=0
2020-03-19,1: Δ=0,0: Δ=0
2020-03-18,1: Δ=1,0: Δ=0
