Date,Cases-Total: Δ=Daily-Change,Deaths-Total: Δ=Daily-Change
2021-09-03,1038427: Δ=2128,33875: Δ=8
2021-09-02,1036299: Δ=2033,33867: Δ=27
2021-09-01,1034266: Δ=1297,33840: Δ=10
2021-08-31,1032969: Δ=1514,33830: Δ=12
2021-08-30,1031455: Δ=3330,33818: Δ=23
2021-08-29,1028125: Δ=0,33795: Δ=0
2021-08-28,1028125: Δ=2385,33795: Δ=7
2021-08-27,1025740: Δ=2141,33788: Δ=9
2021-08-26,1023599: Δ=2199,33779: Δ=16
2021-08-25,1021400: Δ=1338,33763: Δ=19
2021-08-24,1020062: Δ=1728,33744: Δ=8
2021-08-23,1018334: Δ=1542,33736: Δ=13
2021-08-22,1016792: Δ=2095,33723: Δ=3
2021-08-21,1014697: Δ=3269,33720: Δ=26
2021-08-20,1011428: Δ=1124,33694: Δ=4
2021-08-19,1010304: Δ=2312,33690: Δ=6
2021-08-18,1007992: Δ=1850,33684: Δ=0
2021-08-17,1006142: Δ=1483,33684: Δ=23
2021-08-16,1004659: Δ=2139,33661: Δ=4
2021-08-15,1002520: Δ=1817,33657: Δ=12
2021-08-14,1000703: Δ=2353,33645: Δ=6
2021-08-13,998350: Δ=2060,33639: Δ=3
2021-08-12,996290: Δ=2426,33636: Δ=18
2021-08-11,993864: Δ=5033,33618: Δ=30
2021-08-10,988831: Δ=0,33588: Δ=0
2021-08-09,988831: Δ=0,33588: Δ=0
2021-08-08,988831: Δ=1864,33588: Δ=10
2021-08-07,986967: Δ=2096,33578: Δ=7
2021-08-06,984871: Δ=1995,33571: Δ=1
2021-08-05,982876: Δ=1753,33570: Δ=11
2021-08-04,981123: Δ=1308,33559: Δ=2
2021-08-03,979815: Δ=1574,33557: Δ=12
2021-08-02,978241: Δ=1267,33545: Δ=7
2021-08-01,976974: Δ=1336,33538: Δ=4
2021-07-31,975638: Δ=1768,33534: Δ=7
2021-07-30,973870: Δ=1356,33527: Δ=6
2021-07-29,972514: Δ=1470,33521: Δ=2
2021-07-28,971044: Δ=855,33519: Δ=7
2021-07-27,970189: Δ=873,33512: Δ=0
2021-07-26,969316: Δ=973,33512: Δ=5
2021-07-25,968343: Δ=1120,33507: Δ=2
2021-07-24,967223: Δ=1128,33505: Δ=3
2021-07-23,966095: Δ=924,33502: Δ=1
2021-07-22,965171: Δ=961,33501: Δ=6
2021-07-21,964210: Δ=510,33495: Δ=4
2021-07-20,963700: Δ=637,33491: Δ=4
2021-07-19,963063: Δ=579,33487: Δ=3
2021-07-18,962484: Δ=652,33484: Δ=9
2021-07-17,961832: Δ=1019,33475: Δ=4
2021-07-16,960813: Δ=252,33471: Δ=0
2021-07-15,960561: Δ=523,33471: Δ=4
2021-07-14,960038: Δ=389,33467: Δ=9
2021-07-13,959649: Δ=383,33458: Δ=1
2021-07-12,959266: Δ=419,33457: Δ=2
2021-07-11,958847: Δ=557,33455: Δ=2
2021-07-10,958290: Δ=475,33453: Δ=7
2021-07-09,957815: Δ=433,33446: Δ=2
2021-07-08,957382: Δ=419,33444: Δ=2
2021-07-07,956963: Δ=168,33442: Δ=4
2021-07-06,956795: Δ=179,33438: Δ=2
2021-07-05,956616: Δ=235,33436: Δ=3
2021-07-04,956381: Δ=151,33433: Δ=7
2021-07-03,956230: Δ=128,33426: Δ=0
2021-07-02,956102: Δ=231,33426: Δ=1
2021-07-01,955871: Δ=222,33425: Δ=10
2021-06-30,955649: Δ=144,33415: Δ=0
2021-06-29,955505: Δ=138,33415: Δ=3
2021-06-28,955367: Δ=187,33412: Δ=6
2021-06-27,955180: Δ=226,33406: Δ=12
2021-06-26,954954: Δ=185,33394: Δ=3
2021-06-25,954769: Δ=202,33391: Δ=5
2021-06-24,954567: Δ=214,33386: Δ=-4
2021-06-23,954353: Δ=118,33390: Δ=2
2021-06-22,954235: Δ=139,33388: Δ=10
2021-06-21,954096: Δ=168,33378: Δ=4
2021-06-20,953928: Δ=179,33374: Δ=0
2021-06-19,953749: Δ=198,33374: Δ=3
2021-06-18,953551: Δ=241,33371: Δ=1
2021-06-17,953310: Δ=231,33370: Δ=12
2021-06-16,953079: Δ=116,33358: Δ=-1
2021-06-15,952963: Δ=191,33359: Δ=11
2021-06-14,952772: Δ=213,33348: Δ=4
2021-06-13,952559: Δ=163,33344: Δ=5
2021-06-12,952396: Δ=158,33339: Δ=8
2021-06-11,952238: Δ=421,33331: Δ=9
2021-06-10,951817: Δ=285,33322: Δ=9
2021-06-09,951532: Δ=210,33313: Δ=4
2021-06-08,951322: Δ=238,33309: Δ=2
2021-06-07,951084: Δ=226,33307: Δ=5
2021-06-06,950858: Δ=182,33302: Δ=22
2021-06-05,950676: Δ=362,33280: Δ=3
2021-06-04,950314: Δ=328,33277: Δ=20
2021-06-03,949986: Δ=193,33257: Δ=12
2021-06-02,949793: Δ=140,33245: Δ=5
2021-06-01,949653: Δ=263,33240: Δ=18
2021-05-31,949390: Δ=237,33222: Δ=9
2021-05-30,949153: Δ=320,33213: Δ=6
2021-05-29,948833: Δ=334,33207: Δ=8
2021-05-28,948499: Δ=383,33199: Δ=15
2021-05-27,948116: Δ=514,33184: Δ=15
2021-05-26,947602: Δ=292,33169: Δ=13
2021-05-25,947310: Δ=466,33156: Δ=10
2021-05-24,946844: Δ=375,33146: Δ=21
2021-05-23,946469: Δ=440,33125: Δ=15
2021-05-22,946029: Δ=461,33110: Δ=3
2021-05-21,945568: Δ=628,33107: Δ=17
2021-05-20,944940: Δ=634,33090: Δ=12
2021-05-19,944306: Δ=364,33078: Δ=13
2021-05-18,943942: Δ=921,33065: Δ=22
2021-05-17,943021: Δ=581,33043: Δ=27
2021-05-16,942440: Δ=955,33016: Δ=25
2021-05-15,941485: Δ=391,32991: Δ=0
2021-05-14,941094: Δ=773,32991: Δ=25
2021-05-13,940321: Δ=843,32966: Δ=32
2021-05-12,939478: Δ=901,32934: Δ=47
2021-05-11,938577: Δ=490,32887: Δ=23
2021-05-10,938087: Δ=749,32864: Δ=28
2021-05-09,937338: Δ=978,32836: Δ=26
2021-05-08,936360: Δ=1089,32810: Δ=24
2021-05-07,935271: Δ=985,32786: Δ=26
2021-05-06,934286: Δ=1089,32760: Δ=25
2021-05-05,933197: Δ=1016,32735: Δ=37
2021-05-04,932181: Δ=893,32698: Δ=36
2021-05-03,931288: Δ=1156,32662: Δ=36
2021-05-02,930132: Δ=1292,32626: Δ=30
2021-05-01,928840: Δ=1699,32596: Δ=51
2021-04-30,927141: Δ=1560,32545: Δ=32
2021-04-29,925581: Δ=1394,32513: Δ=52
2021-04-28,924187: Δ=1151,32461: Δ=5
2021-04-27,923036: Δ=1830,32456: Δ=64
2021-04-26,921206: Δ=1322,32392: Δ=17
2021-04-25,919884: Δ=1888,32375: Δ=31
2021-04-24,917996: Δ=1871,32344: Δ=49
2021-04-23,916125: Δ=2080,32295: Δ=42
2021-04-22,914045: Δ=2479,32253: Δ=53
2021-04-21,911566: Δ=1914,32200: Δ=22
2021-04-20,909652: Δ=2511,32178: Δ=38
2021-04-19,907141: Δ=2942,32140: Δ=26
2021-04-18,904199: Δ=2589,32114: Δ=29
2021-04-17,901610: Δ=2193,32085: Δ=45
2021-04-16,899417: Δ=3161,32040: Δ=34
2021-04-15,896256: Δ=2834,32006: Δ=49
2021-04-14,893422: Δ=2702,31957: Δ=70
2021-04-13,890720: Δ=2325,31887: Δ=34
2021-04-12,888395: Δ=3008,31853: Δ=61
2021-04-11,885387: Δ=3063,31792: Δ=61
2021-04-10,882324: Δ=3541,31731: Δ=37
2021-04-09,878783: Δ=3912,31694: Δ=53
2021-04-08,874871: Δ=4178,31641: Δ=43
2021-04-07,870693: Δ=2704,31598: Δ=67
2021-04-06,867989: Δ=3257,31531: Δ=31
2021-04-05,864732: Δ=3251,31500: Δ=51
2021-04-04,861481: Δ=3828,31449: Δ=61
2021-04-03,857653: Δ=3585,31388: Δ=72
2021-04-02,854068: Δ=4062,31316: Δ=54
2021-04-01,850006: Δ=4607,31262: Δ=53
2021-03-31,845399: Δ=3486,31209: Δ=67
2021-03-30,841913: Δ=2380,31142: Δ=25
2021-03-29,839533: Δ=5335,31117: Δ=91
2021-03-28,834198: Δ=4659,31026: Δ=77
2021-03-27,829539: Δ=4435,30949: Δ=51
2021-03-26,825104: Δ=3889,30898: Δ=46
2021-03-25,821215: Δ=4635,30852: Δ=59
2021-03-24,816580: Δ=16715,30793: Δ=229
2021-03-23,799865: Δ=3492,30564: Δ=0
2021-03-22,796373: Δ=2112,30564: Δ=0
2021-03-21,794261: Δ=0,30564: Δ=0
2021-03-20,794261: Δ=2808,30564: Δ=45
2021-03-19,791453: Δ=1384,30519: Δ=48
2021-03-18,790069: Δ=1767,30471: Δ=65
2021-03-17,788302: Δ=2995,30406: Δ=40
2021-03-16,785307: Δ=3573,30366: Δ=63
2021-03-15,781734: Δ=4316,30303: Δ=45
2021-03-14,777418: Δ=3878,30258: Δ=84
2021-03-13,773540: Δ=2886,30174: Δ=58
2021-03-12,770654: Δ=4226,30116: Δ=48
2021-03-11,766428: Δ=3970,30068: Δ=85
2021-03-10,762458: Δ=3037,29983: Δ=72
2021-03-09,759421: Δ=3926,29911: Δ=45
2021-03-08,755495: Δ=2878,29866: Δ=43
2021-03-07,752617: Δ=4376,29823: Δ=63
2021-03-06,748241: Δ=4558,29760: Δ=60
2021-03-05,743683: Δ=4051,29700: Δ=60
2021-03-04,739632: Δ=3900,29640: Δ=76
2021-03-03,735732: Δ=3175,29564: Δ=91
2021-03-02,732557: Δ=3698,29473: Δ=65
2021-03-01,728859: Δ=3704,29408: Δ=76
2021-02-28,725155: Δ=4204,29332: Δ=79
2021-02-27,720951: Δ=4273,29253: Δ=80
2021-02-26,716678: Δ=4289,29173: Δ=85
2021-02-25,712389: Δ=4460,29088: Δ=63
2021-02-24,707929: Δ=3313,29025: Δ=71
2021-02-23,704616: Δ=3801,28954: Δ=66
2021-02-22,700815: Δ=3509,28888: Δ=64
2021-02-21,697306: Δ=3011,28824: Δ=76
2021-02-20,694295: Δ=4696,28748: Δ=62
2021-02-19,689599: Δ=4735,28686: Δ=96
2021-02-18,684864: Δ=6226,28590: Δ=97
2021-02-17,678638: Δ=2911,28493: Δ=65
2021-02-16,675727: Δ=3656,28428: Δ=87
2021-02-15,672071: Δ=3628,28341: Δ=71
2021-02-14,668443: Δ=4136,28270: Δ=77
2021-02-13,664307: Δ=4573,28193: Δ=99
2021-02-12,659734: Δ=4506,28094: Δ=73
2021-02-11,655228: Δ=5105,28021: Δ=72
2021-02-10,650123: Δ=2801,27949: Δ=93
2021-02-09,647322: Δ=4765,27856: Δ=88
2021-02-08,642557: Δ=5071,27768: Δ=63
2021-02-07,637486: Δ=5180,27705: Δ=96
2021-02-06,632306: Δ=5590,27609: Δ=103
2021-02-05,626716: Δ=3003,27506: Δ=78
2021-02-04,623713: Δ=2495,27428: Δ=74
2021-02-03,621218: Δ=3812,27354: Δ=56
2021-02-02,617406: Δ=3926,27298: Δ=72
2021-02-01,613480: Δ=4618,27226: Δ=88
2021-01-31,608862: Δ=5434,27138: Δ=96
2021-01-30,603428: Δ=6116,27042: Δ=89
2021-01-29,597312: Δ=6152,26953: Δ=97
2021-01-28,591160: Δ=6487,26856: Δ=93
2021-01-27,584673: Δ=4284,26763: Δ=43
2021-01-26,580389: Δ=5057,26720: Δ=72
2021-01-25,575332: Δ=5664,26648: Δ=90
2021-01-24,569668: Δ=5423,26558: Δ=92
2021-01-23,564245: Δ=5983,26466: Δ=68
2021-01-22,558262: Δ=6847,26398: Δ=67
2021-01-21,551415: Δ=5220,26331: Δ=82
2021-01-20,546195: Δ=4349,26249: Δ=88
2021-01-19,541846: Δ=5559,26161: Δ=57
2021-01-18,536287: Δ=6453,26104: Δ=68
2021-01-17,529834: Δ=5603,26036: Δ=66
2021-01-16,524231: Δ=6268,25970: Δ=61
2021-01-15,517963: Δ=7252,25909: Δ=75
2021-01-14,510711: Δ=5885,25834: Δ=93
2021-01-13,504826: Δ=5949,25741: Δ=43
2021-01-12,498877: Δ=5571,25698: Δ=63
2021-01-11,493306: Δ=5755,25635: Δ=73
2021-01-10,487551: Δ=6272,25562: Δ=57
2021-01-09,481279: Δ=6940,25505: Δ=52
2021-01-08,474339: Δ=7012,25453: Δ=37
2021-01-07,467327: Δ=6339,25416: Δ=54
2021-01-06,460988: Δ=4991,25362: Δ=53
2021-01-05,455997: Δ=5339,25309: Δ=25
2021-01-04,450658: Δ=3759,25284: Δ=40
2021-01-03,446899: Δ=4204,25244: Δ=33
2021-01-02,442695: Δ=6003,25211: Δ=25
2021-01-01,436692: Δ=5829,25186: Δ=42
2020-12-31,430863: Δ=4584,25144: Δ=45
2020-12-30,426279: Δ=4205,25099: Δ=44
2020-12-29,422074: Δ=5152,25055: Δ=47
2020-12-28,416922: Δ=3450,25008: Δ=35
2020-12-27,413472: Δ=3424,24973: Δ=42
2020-12-26,410048: Δ=4191,24931: Δ=42
2020-12-25,405857: Δ=4606,24889: Δ=47
2020-12-24,401251: Δ=5441,24842: Δ=52
2020-12-23,395810: Δ=4176,24790: Δ=22
2020-12-22,391634: Δ=4039,24768: Δ=33
2020-12-21,387595: Δ=3787,24735: Δ=38
2020-12-20,383808: Δ=2741,24697: Δ=20
2020-12-19,381067: Δ=3339,24677: Δ=25
2020-12-18,377728: Δ=4408,24652: Δ=39
2020-12-17,373320: Δ=3211,24613: Δ=35
2020-12-16,370109: Δ=2911,24578: Δ=17
2020-12-15,367198: Δ=3529,24561: Δ=35
2020-12-14,363669: Δ=2969,24526: Δ=25
2020-12-13,360700: Δ=3211,24501: Δ=34
2020-12-12,357489: Δ=3893,24467: Δ=17
2020-12-11,353596: Δ=3313,24450: Δ=29
2020-12-10,350283: Δ=3449,24421: Δ=10
2020-12-09,346834: Δ=4079,24411: Δ=-5
2020-12-08,342755: Δ=3145,24416: Δ=29
2020-12-07,339610: Δ=3842,24387: Δ=22
2020-12-06,335768: Δ=3135,24365: Δ=19
2020-12-05,332633: Δ=3227,24346: Δ=23
2020-12-04,329406: Δ=3600,24323: Δ=18
2020-12-03,325806: Δ=3305,24305: Δ=8
2020-12-02,322501: Δ=3200,24297: Δ=10
2020-12-01,319301: Δ=2577,24287: Δ=13
2020-11-30,316724: Δ=2501,24274: Δ=6
2020-11-29,314223: Δ=2303,24268: Δ=8
2020-11-28,311920: Δ=2098,24260: Δ=5
2020-11-27,309822: Δ=2561,24255: Δ=14
2020-11-26,307261: Δ=2336,24241: Δ=11
2020-11-25,304925: Δ=1918,24230: Δ=10
2020-11-24,303007: Δ=1725,24220: Δ=2
2020-11-23,301282: Δ=1787,24218: Δ=12
2020-11-22,299495: Δ=1925,24206: Δ=4
2020-11-21,297570: Δ=1948,24202: Δ=14
2020-11-20,295622: Δ=2030,24188: Δ=21
2020-11-19,293592: Δ=1839,24167: Δ=18
2020-11-18,291753: Δ=1735,24149: Δ=3
2020-11-17,290018: Δ=1940,24146: Δ=10
2020-11-16,288078: Δ=1293,24136: Δ=12
2020-11-15,286785: Δ=1452,24124: Δ=6
2020-11-14,285333: Δ=1800,24118: Δ=10
2020-11-13,283533: Δ=1826,24108: Δ=9
2020-11-12,281707: Δ=1663,24099: Δ=3
2020-11-11,280044: Δ=1732,24096: Δ=9
2020-11-10,278312: Δ=1207,24087: Δ=2
2020-11-09,277105: Δ=1161,24085: Δ=11
2020-11-08,275944: Δ=1393,24074: Δ=14
2020-11-07,274551: Δ=1165,24060: Δ=6
2020-11-06,273386: Δ=1202,24054: Δ=7
2020-11-05,272184: Δ=1072,24047: Δ=13
2020-11-04,271112: Δ=795,24034: Δ=13
2020-11-03,270317: Δ=798,24021: Δ=4
2020-11-02,269519: Δ=640,24017: Δ=4
2020-11-01,268879: Δ=950,24013: Δ=12
2020-10-31,267929: Δ=702,24001: Δ=5
2020-10-30,267227: Δ=906,23996: Δ=7
2020-10-29,266321: Δ=1058,23989: Δ=9
2020-10-28,265263: Δ=835,23980: Δ=2
2020-10-27,264428: Δ=734,23978: Δ=9
2020-10-26,263694: Δ=425,23969: Δ=2
2020-10-25,263269: Δ=654,23967: Δ=4
2020-10-24,262615: Δ=752,23963: Δ=0
2020-10-23,261863: Δ=570,23963: Δ=8
2020-10-22,261293: Δ=531,23955: Δ=6
2020-10-21,260762: Δ=842,23949: Δ=5
2020-10-20,259920: Δ=436,23944: Δ=0
2020-10-19,259484: Δ=420,23944: Δ=9
2020-10-18,259064: Δ=612,23935: Δ=10
2020-10-17,258452: Δ=810,23925: Δ=10
2020-10-16,257642: Δ=656,23915: Δ=0
2020-10-15,256986: Δ=512,23915: Δ=10
2020-10-14,256474: Δ=467,23905: Δ=10
2020-10-13,256007: Δ=543,23895: Δ=5
2020-10-12,255464: Δ=396,23890: Δ=7
2020-10-11,255068: Δ=469,23883: Δ=1
2020-10-10,254599: Δ=576,23882: Δ=3
2020-10-09,254023: Δ=625,23879: Δ=5
2020-10-08,253398: Δ=695,23874: Δ=1
2020-10-07,252703: Δ=544,23873: Δ=7
2020-10-06,252159: Δ=568,23866: Δ=5
2020-10-05,251591: Δ=472,23861: Δ=9
2020-10-04,251119: Δ=536,23852: Δ=8
2020-10-03,250583: Δ=709,23844: Δ=-2
2020-10-02,249874: Δ=602,23846: Δ=17
2020-10-01,249272: Δ=534,23829: Δ=6
2020-09-30,248738: Δ=451,23823: Δ=9
2020-09-29,248287: Δ=522,23814: Δ=4
2020-09-28,247765: Δ=381,23810: Δ=9
2020-09-27,247384: Δ=384,23801: Δ=6
2020-09-26,247000: Δ=430,23795: Δ=3
2020-09-25,246570: Δ=372,23792: Δ=7
2020-09-24,246198: Δ=422,23785: Δ=5
2020-09-23,245776: Δ=281,23780: Δ=0
2020-09-22,245495: Δ=348,23780: Δ=-2
2020-09-21,245147: Δ=262,23782: Δ=5
2020-09-20,244885: Δ=401,23777: Δ=6
2020-09-19,244484: Δ=489,23771: Δ=-4
2020-09-18,243995: Δ=351,23775: Δ=8
2020-09-17,243644: Δ=330,23767: Δ=5
2020-09-16,243314: Δ=253,23762: Δ=4
2020-09-15,243061: Δ=307,23758: Δ=8
2020-09-14,242754: Δ=268,23750: Δ=7
2020-09-13,242486: Δ=244,23743: Δ=0
2020-09-12,242242: Δ=306,23743: Δ=4
2020-09-11,241936: Δ=250,23739: Δ=-2
2020-09-10,241686: Δ=335,23741: Δ=0
2020-09-09,241351: Δ=210,23741: Δ=-3
2020-09-08,241141: Δ=222,23744: Δ=8
2020-09-07,240919: Δ=208,23736: Δ=15
2020-09-06,240711: Δ=295,23721: Δ=0
2020-09-05,240416: Δ=277,23721: Δ=5
2020-09-04,240139: Δ=324,23716: Δ=6
2020-09-03,239815: Δ=303,23710: Δ=2
2020-09-02,239512: Δ=266,23708: Δ=5
2020-09-01,239246: Δ=308,23703: Δ=8
2020-08-31,238938: Δ=261,23695: Δ=6
2020-08-30,238677: Δ=292,23689: Δ=6
2020-08-29,238385: Δ=278,23683: Δ=3
2020-08-28,238107: Δ=269,23680: Δ=6
2020-08-27,237838: Δ=313,23674: Δ=5
2020-08-26,237525: Δ=262,23669: Δ=3
2020-08-25,237263: Δ=231,23666: Δ=4
2020-08-24,237032: Δ=210,23662: Δ=4
2020-08-23,236822: Δ=288,23658: Δ=12
2020-08-22,236534: Δ=265,23646: Δ=5
2020-08-21,236269: Δ=284,23641: Δ=2
2020-08-20,235985: Δ=271,23639: Δ=-4
2020-08-19,235714: Δ=268,23643: Δ=1
2020-08-18,235446: Δ=291,23642: Δ=8
2020-08-17,235155: Δ=237,23634: Δ=6
2020-08-16,234918: Δ=309,23628: Δ=7
2020-08-15,234609: Δ=386,23621: Δ=6
2020-08-14,234223: Δ=364,23615: Δ=5
2020-08-13,233859: Δ=437,23610: Δ=8
2020-08-12,233422: Δ=392,23602: Δ=10
2020-08-11,233030: Δ=274,23592: Δ=6
2020-08-10,232756: Δ=239,23586: Δ=6
2020-08-09,232517: Δ=246,23580: Δ=5
2020-08-08,232271: Δ=329,23575: Δ=8
2020-08-07,231942: Δ=342,23567: Δ=4
2020-08-06,231600: Δ=332,23563: Δ=529
2020-08-05,231268: Δ=304,23034: Δ=7
2020-08-04,230964: Δ=316,23027: Δ=6
2020-08-03,230648: Δ=238,23021: Δ=9
2020-08-02,230410: Δ=263,23012: Δ=5
2020-08-01,230147: Δ=313,23007: Δ=5
2020-07-31,229834: Δ=283,23002: Δ=6
2020-07-30,229551: Δ=314,22996: Δ=14
2020-07-29,229237: Δ=298,22982: Δ=5
2020-07-28,228939: Δ=199,22977: Δ=7
2020-07-27,228740: Δ=295,22970: Δ=14
2020-07-26,228445: Δ=225,22956: Δ=9
2020-07-25,228220: Δ=338,22947: Δ=11
2020-07-24,227882: Δ=365,22936: Δ=2
2020-07-23,227517: Δ=387,22934: Δ=35
2020-07-22,227130: Δ=351,22899: Δ=4
2020-07-21,226779: Δ=391,22895: Δ=13
2020-07-20,226388: Δ=284,22882: Δ=10
2020-07-19,226104: Δ=305,22872: Δ=13
2020-07-18,225799: Δ=385,22859: Δ=11
2020-07-17,225414: Δ=369,22848: Δ=6
2020-07-16,225045: Δ=383,22842: Δ=17
2020-07-15,224662: Δ=369,22825: Δ=17
2020-07-14,224293: Δ=316,22808: Δ=13
2020-07-13,223977: Δ=252,22795: Δ=40
2020-07-12,223725: Δ=343,22755: Δ=5
2020-07-11,223382: Δ=304,22750: Δ=11
2020-07-10,223078: Δ=355,22739: Δ=20
2020-07-09,222723: Δ=279,22719: Δ=23
2020-07-08,222444: Δ=288,22696: Δ=6
2020-07-07,222156: Δ=274,22690: Δ=18
2020-07-06,221882: Δ=245,22672: Δ=11
2020-07-05,221637: Δ=242,22661: Δ=31
2020-07-04,221395: Δ=367,22630: Δ=20
2020-07-03,221028: Δ=461,22610: Δ=17
2020-07-02,220567: Δ=424,22593: Δ=19
2020-07-01,220143: Δ=299,22574: Δ=8
2020-06-30,219844: Δ=174,22566: Δ=625
2020-06-29,219670: Δ=189,21941: Δ=1
2020-06-28,219481: Δ=324,21940: Δ=27
2020-06-27,219157: Δ=358,21913: Δ=20
2020-06-26,218799: Δ=370,21893: Δ=37
2020-06-25,218429: Δ=340,21856: Δ=18
2020-06-24,218089: Δ=286,21838: Δ=21
2020-06-23,217803: Δ=316,21817: Δ=21
2020-06-22,217487: Δ=298,21796: Δ=43
2020-06-21,217189: Δ=386,21753: Δ=34
2020-06-20,216803: Δ=382,21719: Δ=9
2020-06-19,216421: Δ=408,21710: Δ=37
2020-06-18,216013: Δ=327,21673: Δ=28
2020-06-17,215686: Δ=344,21645: Δ=26
2020-06-16,215342: Δ=331,21619: Δ=19
2020-06-15,215011: Δ=384,21600: Δ=22
2020-06-14,214627: Δ=385,21578: Δ=27
2020-06-13,214242: Δ=535,21551: Δ=32
2020-06-12,213707: Δ=436,21519: Δ=51
2020-06-11,213271: Δ=387,21468: Δ=32
2020-06-10,212884: Δ=415,21436: Δ=40
2020-06-09,212469: Δ=347,21396: Δ=40
2020-06-08,212122: Δ=394,21356: Δ=33
2020-06-07,211728: Δ=454,21323: Δ=29
2020-06-06,211274: Δ=546,21294: Δ=32
2020-06-05,210728: Δ=501,21262: Δ=28
2020-06-04,210227: Δ=539,21234: Δ=64
2020-06-03,209688: Δ=493,21170: Δ=38
2020-06-02,209195: Δ=645,21132: Δ=42
2020-06-01,208550: Δ=465,21090: Δ=40
2020-05-31,208085: Δ=546,21050: Δ=59
2020-05-30,207539: Δ=739,20991: Δ=31
2020-05-29,206800: Δ=946,20960: Δ=65
2020-05-28,205854: Δ=1073,20895: Δ=51
2020-05-27,204781: Δ=670,20844: Δ=49
2020-05-26,204111: Δ=542,20795: Δ=55
2020-05-25,203569: Δ=638,20740: Δ=43
2020-05-24,202931: Δ=869,20697: Δ=76
2020-05-23,202062: Δ=764,20621: Δ=52
2020-05-22,201298: Δ=791,20569: Δ=78
2020-05-21,200507: Δ=1115,20491: Δ=69
2020-05-20,199392: Δ=682,20422: Δ=46
2020-05-19,198710: Δ=596,20376: Δ=78
2020-05-18,198114: Δ=628,20298: Δ=84
2020-05-17,197486: Δ=1005,20214: Δ=143
2020-05-16,196481: Δ=1009,20071: Δ=99
2020-05-15,195472: Δ=1809,19972: Δ=68
2020-05-14,193663: Δ=1269,19904: Δ=89
2020-05-13,192394: Δ=1074,19815: Δ=79
2020-05-12,191320: Δ=774,19736: Δ=173
2020-05-11,190546: Δ=890,19563: Δ=127
2020-05-10,189656: Δ=993,19436: Δ=112
2020-05-09,188663: Δ=1506,19324: Δ=114
2020-05-08,187157: Δ=1504,19210: Δ=69
2020-05-07,185653: Δ=1883,19141: Δ=148
2020-05-06,183770: Δ=1452,18993: Δ=274
2020-05-05,182318: Δ=1284,18719: Δ=139
2020-05-04,181034: Δ=1306,18580: Δ=129
2020-05-03,179728: Δ=2238,18451: Δ=430
2020-05-02,177490: Δ=2559,18021: Δ=90
2020-05-01,174931: Δ=2147,17931: Δ=122
2020-04-30,172784: Δ=2660,17809: Δ=212
2020-04-29,170124: Δ=2637,17597: Δ=391
2020-04-28,167487: Δ=2024,17206: Δ=385
2020-04-27,165463: Δ=2357,16821: Δ=335
2020-04-26,163106: Δ=3255,16486: Δ=340
2020-04-25,159851: Δ=4770,16146: Δ=392
2020-04-24,155081: Δ=4754,15754: Δ=393
2020-04-23,150327: Δ=3540,15361: Δ=402
2020-04-22,146787: Δ=3240,14959: Δ=446
2020-04-21,143547: Δ=2666,14513: Δ=439
2020-04-20,140881: Δ=2511,14074: Δ=442
2020-04-19,138370: Δ=3318,13632: Δ=1221
2020-04-18,135052: Δ=4049,12411: Δ=128
2020-04-17,131003: Δ=4380,12283: Δ=174
